hour,nl_node_1,nl_node_2,nl_node_3
4347,222,0.03476,0.02647
4348,222,0.04086,0.03111
4349,222,0.04971,0.03785
4350,222,0.04971,0.03785
4351,222,0.04428,0.03372
4352,222,0.03975,0.03026
4353,222,0.03975,0.03026
4354,222,0.04384,0.03338
4355,222,0.04867,0.03705
4356,222,0.04867,0.03705
4357,222,0.06278,0.0478
4358,222,0.08057,0.06134
4359,222,0.08057,0.06134
4360,222,0.08774,0.0668
4361,222,0.09532,0.07258
4362,222,0.09532,0.07258
4363,222,0.04761,0.03625
4364,222,0.03112,0.02369
4365,222,0.03112,0.02369
4366,222,0.03772,0.02872
4367,222,0,0
4368,222,0.05694,0.04335
4369,222,0.03152,0.024
4370,222,0.04374,0.0333
4371,222,0.04374,0.0333
4372,222,0.09084,0.06917
4373,222,0.16603,0.12641
4374,222,0.16603,0.12641
4375,222,0.18781,0.143
4376,222,0.21073,0.16045
4377,222,0.21073,0.16045
4378,222,0.19091,0.14535
4379,222,0.17192,0.1309
4380,222,0.17192,0.1309
4381,222,0.15841,0.12061
4382,222,0.14543,0.11072
4383,222,0.14543,0.11072
4384,222,0.09847,0.07497
4385,222,0.06254,0.04761
4386,222,0.06254,0.04761
4387,222,0.03326,0.02532
4388,222,0,0
4389,222,0.03959,0.03015
4390,222,0.03198,0.02435
4391,222,0.03207,0.02442
4392,222,0.03207,0.02442
4393,222,0.03573,0.0272
4394,222,0.04198,0.03196
4395,222,0.04198,0.03196
4396,222,0.03117,0.02373
4397,222,0,0
4398,222,0.03956,0.03012
4399,222,0.03309,0.02519
4400,222,0.0311,0.02368
4401,222,0.0311,0.02368
4402,222,0.03733,0.02842
4403,222,0.05463,0.04159
4404,222,0.05463,0.04159
4405,222,0.06591,0.05018
4406,222,0.07914,0.06025
4407,222,0.07914,0.06025
4408,222,0.15643,0.1191
4409,222,0.25927,0.1974
4410,222,0.25927,0.1974
4411,222,0.21014,0.15999
4412,222,0.16522,0.12579
4413,222,0.16522,0.12579
4414,222,0.14534,0.11066
4415,222,0.12673,0.09649
4416,222,0.12673,0.09649
4417,222,0.116,0.08832
4418,222,0.10579,0.08055
4419,222,0.10579,0.08055
4420,222,0.06074,0.04624
4421,222,0.0354,0.02695
4422,222,0.0354,0.02695
4423,222,0.03303,0.02515
4424,222,0,0
4425,222,0.05619,0.04278
4426,222,0.04982,0.03793
4427,222,0,0
4428,222,0.04442,0.03382
4429,222,0.03321,0.02529
4430,222,0.06985,0.05318
4431,222,0.06985,0.05318
4432,222,0.09362,0.07128
4433,222,0.12211,0.09297
4434,222,0.12211,0.09297
4435,222,0.13233,0.10075
4436,222,0.14299,0.10887
4437,222,0.14299,0.10887
4438,222,0.15678,0.11937
4439,222,0.17117,0.13033
4440,222,0.17117,0.13033
4441,222,0.17678,0.13459
4442,222,0.18246,0.13892
4443,222,0.18246,0.13892
4444,222,0.16395,0.12482
4445,222,0.14636,0.11143
4446,222,0.14636,0.11143
4447,222,0.11072,0.0843
4448,222,0.08075,0.06148
4449,222,0.08075,0.06148
4450,222,0.06918,0.05267
4451,222,0.05901,0.04493
4452,222,0.05901,0.04493
4453,222,0.07176,0.05464
4454,222,0.08662,0.06595
4455,222,0.08662,0.06595
4456,222,0.11313,0.08613
4457,222,0.14379,0.10948
4458,222,0.14379,0.10948
4459,222,0.15313,0.11658
4460,222,0.16274,0.12391
4461,222,0.16274,0.12391
4462,222,0.13298,0.10124
4463,222,0.10634,0.08097
4464,222,0.10634,0.08097
4465,222,0.09952,0.07577
4466,222,0.09297,0.07078
4467,222,0.09297,0.07078
4468,222,0.11847,0.0902
4469,222,0.14749,0.11229
4470,222,0.14749,0.11229
4471,222,0.15192,0.11567
4472,222,0.15642,0.11909
4473,222,0.15642,0.11909
4474,222,0.21381,0.16279
4475,222,0.27806,0.2117
4476,222,0.27806,0.2117
4477,222,0.28086,0.21383
4478,222,0.28367,0.21597
4479,222,0.28367,0.21597
4480,222,0.23847,0.18157
4481,222,0.19619,0.14937
4482,222,0.19619,0.14937
4483,222,0.13743,0.10463
4484,222,0.08943,0.06809
4485,222,0.08943,0.06809
4486,222,0.05707,0.04345
4487,222,0.03709,0.02824
4488,222,0.03709,0.02824
4489,222,0.0323,0.02459
4490,222,0.03118,0.02374
4491,222,0.03118,0.02374
4492,222,0.03998,0.03044
4493,222,0.06826,0.05197
4494,222,0.06826,0.05197
4495,222,0.07759,0.05907
4496,222,0.08783,0.06687
4497,222,0.08783,0.06687
4498,222,0.08986,0.06841
4499,222,0.09192,0.06998
4500,222,0.09192,0.06998
4501,222,0.09422,0.07174
4502,222,0.09657,0.07352
4503,222,0.09657,0.07352
4504,222,0.08818,0.06714
4505,222,0.0803,0.06113
4506,222,0.0803,0.06113
4507,222,0.05949,0.04529
4508,222,0.04403,0.03352
4509,222,0.04403,0.03352
4510,222,0.03627,0.02762
4511,222,0.03196,0.02433
4512,222,0.03196,0.02433
4513,222,0.04665,0.03552
4514,222,0.07773,0.05918
4515,222,0.07773,0.05918
4516,222,0.09239,0.07034
4517,222,0.10873,0.08278
4518,222,0.10873,0.08278
4519,222,0.09382,0.07143
4520,222,0.08031,0.06114
4521,222,0.08031,0.06114
4522,222,0.07414,0.05645
4523,222,0.06835,0.05204
4524,222,0.06835,0.05204
4525,222,0.06509,0.04956
4526,222,0.06196,0.04718
4527,222,0.06196,0.04718
4528,222,0.06808,0.05183
4529,222,0.07469,0.05687
4530,222,0.07469,0.05687
4531,222,0.07245,0.05516
4532,222,0.07027,0.0535
4533,222,0.07027,0.0535
4534,222,0.06229,0.04743
4535,222,0.05515,0.04199
4536,222,0.05515,0.04199
4537,222,0.04538,0.03455
4538,222,0.03804,0.02896
4539,222,0.03804,0.02896
4540,222,0.04435,0.03377
4541,222,0.05254,0.04
4542,222,0.05254,0.04
4543,222,0.05213,0.03969
4544,222,0.05172,0.03938
4545,222,0.05172,0.03938
4546,222,0.04889,0.03722
4547,222,0.04625,0.03521
4548,222,0.04625,0.03521
4549,222,0.05674,0.0432
4550,222,0.06971,0.05308
4551,222,0.06971,0.05308
4552,222,0.07816,0.05951
4553,222,0.08734,0.0665
4554,222,0.08734,0.0665
4555,222,0.08384,0.06383
4556,222,0.08044,0.06125
4557,222,0.08044,0.06125
4558,222,0.09169,0.06981
4559,222,0.10391,0.07911
4560,222,0.10391,0.07911
4561,222,0.07516,0.05723
4562,222,0.05301,0.04036
4563,222,0.05301,0.04036
4564,222,0.03302,0.02514
4565,222,0.03535,0.02691
4566,222,0.03535,0.02691
4567,222,0.03682,0.02804
4568,222,0.03853,0.02933
4569,222,0.03853,0.02933
4570,222,0.03445,0.02623
4571,222,0.03199,0.02436
4572,222,0.03199,0.02436
4573,222,0.03132,0.02385
4574,222,0.0311,0.02368
4575,222,0.0311,0.02368
4576,222,0.03428,0.0261
4577,222,0,0
4578,222,0.04407,0.03355
4579,222,0.04251,0.03237
4580,222,0,0
4581,222,0.04106,0.03126
4582,222,0.03113,0.0237
4583,222,0.03849,0.02931
4584,222,0.03849,0.02931
4585,222,0.0321,0.02444
4586,222,0.03167,0.02411
4587,222,0.03167,0.02411
4588,222,0.03618,0.02754
4589,222,0.05751,0.04378
4590,222,0.05751,0.04378
4591,222,0.05292,0.04029
4592,222,0.04874,0.03711
4593,222,0.04874,0.03711
4594,222,0.0507,0.0386
4595,222,0.05275,0.04016
4596,222,0.05275,0.04016
4597,222,0.05178,0.03943
4598,222,0.05084,0.0387
4599,222,0.05084,0.0387
4600,222,0.05781,0.04402
4601,222,0.06574,0.05006
4602,222,0.06574,0.05006
4603,222,0.05074,0.03863
4604,222,0.03977,0.03028
4605,222,0.03977,0.03028
4606,222,0.04694,0.03574
4607,222,0.0561,0.04272
4608,222,0.0561,0.04272
4609,222,0.06093,0.04639
4610,222,0.06613,0.05035
4611,222,0.06613,0.05035
4612,222,0.07304,0.05561
4613,222,0.08049,0.06128
4614,222,0.08049,0.06128
4615,222,0.0705,0.05368
4616,222,0.06154,0.04685
4617,222,0.06154,0.04685
4618,222,0.06665,0.05074
4619,222,0.07212,0.05491
4620,222,0.07212,0.05491
4621,222,0.12336,0.09392
4622,222,0.19032,0.1449
4623,222,0.19032,0.1449
4624,222,0.25745,0.19601
4625,222,0.33116,0.25213
4626,222,0.33116,0.25213
4627,222,0.31368,0.23883
4628,222,0.29646,0.22572
4629,222,0.29646,0.22572
4630,222,0.29253,0.22272
4631,222,0.28861,0.21974
4632,222,0.28861,0.21974
4633,222,0.27503,0.2094
4634,222,0.26165,0.19921
4635,222,0.26165,0.19921
4636,222,0.24804,0.18885
4637,222,0.23469,0.17868
4638,222,0.23469,0.17868
4639,222,0.19197,0.14616
4640,222,0.15294,0.11644
4641,222,0.15294,0.11644
4642,222,0.12253,0.09329
4643,222,0.09578,0.07292
4644,222,0.09578,0.07292
4645,222,0.06762,0.05149
4646,222,0.04692,0.03572
4647,222,0.04692,0.03572
4648,222,0.03241,0.02467
4649,222,0.03434,0.02615
4650,222,0.03434,0.02615
4651,222,0.03741,0.02849
4652,222,0,0
4653,222,0.04153,0.03162
4654,222,0.03165,0.02409
4655,222,0.03391,0.02582
4656,222,0.03391,0.02582
4657,222,0.04507,0.03431
4658,222,0.06402,0.04875
4659,222,0.06402,0.04875
4660,222,0.06261,0.04767
4661,222,0.06122,0.04661
4662,222,0.06122,0.04661
4663,222,0.05554,0.04228
4664,222,0.05041,0.03838
4665,222,0.05041,0.03838
4666,222,0.06008,0.04574
4667,222,0.07152,0.05446
4668,222,0.07152,0.05446
4669,222,0.07867,0.0599
4670,222,0.08633,0.06573
4671,222,0.08633,0.06573
4672,222,0.08835,0.06727
4673,222,0.09041,0.06883
4674,222,0.09041,0.06883
4675,222,0.13053,0.09938
4676,222,0.17857,0.13596
4677,222,0.17857,0.13596
4678,222,0.37359,0.28444
4679,222,0.59126,0.45016
4680,222,0.59126,0.45016
4681,222,0.49023,0.37324
4682,222,0.38865,0.2959
4683,222,0.38865,0.2959
4684,222,0.44602,0.33958
4685,222,0.50388,0.38363
4686,222,0.50388,0.38363
4687,222,0.56824,0.43264
4688,222,0.63091,0.48035
4689,222,0.63091,0.48035
4690,222,0.661,0.50326
4691,222,0.69022,0.52551
4692,222,0.69022,0.52551
4693,222,0.69878,0.53202
4694,222,0.70724,0.53846
4695,222,0.70724,0.53846
4696,222,0.668,0.50859
4697,222,0.6271,0.47745
4698,222,0.6271,0.47745
4699,222,0.50127,0.38165
4700,222,0.37375,0.28456
4701,222,0.37375,0.28456
4702,222,0.27722,0.21107
4703,222,0.19036,0.14493
4704,222,0.19036,0.14493
4705,222,0.19614,0.14933
4706,222,0.20198,0.15378
4707,222,0.20198,0.15378
4708,222,0.29203,0.22234
4709,222,0.39128,0.29791
4710,222,0.39128,0.29791
4711,222,0.42634,0.3246
4712,222,0.46169,0.35152
4713,222,0.46169,0.35152
4714,222,0.49777,0.37899
4715,222,0.53374,0.40637
4716,222,0.53374,0.40637
4717,222,0.54621,0.41586
4718,222,0.55863,0.42532
4719,222,0.55863,0.42532
4720,222,0.50403,0.38375
4721,222,0.44908,0.34192
4722,222,0.44908,0.34192
4723,222,0.29012,0.22089
4724,222,0.15438,0.11754
4725,222,0.15438,0.11754
4726,222,0.11088,0.08442
4727,222,0.07557,0.05753
4728,222,0.07557,0.05753
4729,222,0.07889,0.06007
4730,222,0.08233,0.06268
4731,222,0.08233,0.06268
4732,222,0.11286,0.08593
4733,222,0.14908,0.1135
4734,222,0.14908,0.1135
4735,222,0.146,0.11116
4736,222,0.14296,0.10884
4737,222,0.14296,0.10884
4738,222,0.19618,0.14937
4739,222,0.25628,0.19512
4740,222,0.25628,0.19512
4741,222,0.29283,0.22295
4742,222,0.33077,0.25184
4743,222,0.33077,0.25184
4744,222,0.35318,0.26889
4745,222,0.37589,0.28619
4746,222,0.37589,0.28619
4747,222,0.33387,0.2542
4748,222,0.2931,0.22315
4749,222,0.2931,0.22315
4750,222,0.20478,0.15591
4751,222,0.12987,0.09888
4752,222,0.12987,0.09888
4753,222,0.12188,0.09279
4754,222,0.11417,0.08692
4755,222,0.11417,0.08692
4756,222,0.11343,0.08637
4757,222,0.11271,0.08581
4758,222,0.11271,0.08581
4759,222,0.09092,0.06922
4760,222,0.07211,0.0549
4761,222,0.07211,0.0549
4762,222,0.0803,0.06114
4763,222,0.08914,0.06787
4764,222,0.08914,0.06787
4765,222,0.10162,0.07737
4766,222,0.11511,0.08764
4767,222,0.11511,0.08764
4768,222,0.08199,0.06242
4769,222,0.05638,0.04293
4770,222,0.05638,0.04293
4771,222,0.04232,0.03222
4772,222,0.03375,0.0257
4773,222,0.03375,0.0257
4774,222,0.0311,0.02368
4775,222,0.03399,0.02588
4776,222,0.03399,0.02588
4777,222,0.03819,0.02908
4778,222,0,0
4779,222,0.04431,0.03374
4780,222,0.03122,0.02377
4781,222,0.04815,0.03666
4782,222,0.04815,0.03666
4783,222,0.05504,0.0419
4784,222,0.06299,0.04796
4785,222,0.06299,0.04796
4786,222,0.04965,0.0378
4787,222,0.03973,0.03025
4788,222,0.03973,0.03025
4789,222,0.03356,0.02555
4790,222,0.03113,0.0237
4791,222,0.03113,0.0237
4792,222,0.03753,0.02858
4793,222,0,0
4794,222,0.05954,0.04533
4795,222,0.07076,0.05387
4796,222,0,0
4797,222,0.08397,0.06393
4798,222,0.04887,0.03721
4799,222,0.03269,0.02489
4800,222,0.03269,0.02489
4801,222,0.03235,0.02463
4802,222,0.04285,0.03262
4803,222,0.04285,0.03262
4804,222,0.06022,0.04585
4805,222,0.08447,0.06431
4806,222,0.08447,0.06431
4807,222,0.08768,0.06676
4808,222,0.09097,0.06926
4809,222,0.09097,0.06926
4810,222,0.06848,0.05214
4811,222,0.05086,0.03873
4812,222,0.05086,0.03873
4813,222,0.03847,0.02929
4814,222,0.03198,0.02435
4815,222,0.03198,0.02435
4816,222,0.03848,0.0293
4817,222,0.05089,0.03875
4818,222,0.05089,0.03875
4819,222,0.06463,0.04921
4820,222,0.08157,0.0621
4821,222,0.08157,0.0621
4822,222,0.15377,0.11707
4823,222,0.24837,0.1891
4824,222,0.24837,0.1891
4825,222,0.28912,0.22013
4826,222,0.33166,0.25252
4827,222,0.33166,0.25252
4828,222,0.30481,0.23207
4829,222,0.27859,0.21211
4830,222,0.27859,0.21211
4831,222,0.2414,0.1838
4832,222,0.20616,0.15696
4833,222,0.20616,0.15696
4834,222,0.14726,0.11212
4835,222,0.09823,0.07479
4836,222,0.09823,0.07479
4837,222,0.11053,0.08415
4838,222,0.12368,0.09416
4839,222,0.12368,0.09416
4840,222,0.1326,0.10096
4841,222,0.14185,0.108
4842,222,0.14185,0.108
4843,222,0.07352,0.05598
4844,222,0.036,0.02741
4845,222,0.036,0.02741
4846,222,0.03309,0.0252
4847,222,0.03146,0.02395
4848,222,0.03146,0.02395
4849,222,0.03172,0.02415
4850,222,0.03206,0.02441
4851,222,0.03206,0.02441
4852,222,0.09139,0.06958
4853,222,0.22207,0.16908
4854,222,0.22207,0.16908
4855,222,0.17811,0.1356
4856,222,0.1385,0.10545
4857,222,0.1385,0.10545
4858,222,0.12068,0.09188
4859,222,0.10421,0.07934
4860,222,0.10421,0.07934
4861,222,0.11659,0.08877
4862,222,0.12976,0.09879
4863,222,0.12976,0.09879
4864,222,0.07483,0.05697
4865,222,0.04069,0.03098
4866,222,0.04069,0.03098
4867,222,0.03287,0.02502
4868,222,0.03133,0.02385
4869,222,0.03133,0.02385
4870,222,0.0331,0.0252
4871,222,0.04175,0.03179
4872,222,0.04175,0.03179
4873,222,0.03672,0.02796
4874,222,0.03325,0.02532
4875,222,0.03325,0.02532
4876,222,0.03181,0.02422
4877,222,0.03115,0.02371
4878,222,0.03115,0.02371
4879,222,0.03125,0.02379
4880,222,0.03209,0.02443
4881,222,0.03209,0.02443
4882,222,0.03114,0.02371
4883,222,0.03301,0.02514
4884,222,0.03301,0.02514
4885,222,0.0387,0.02947
4886,222,0.04795,0.03651
4887,222,0.04795,0.03651
4888,222,0.05856,0.04458
4889,222,0.07148,0.05442
4890,222,0.07148,0.05442
4891,222,0.08997,0.0685
4892,222,0.1114,0.08482
4893,222,0.1114,0.08482
4894,222,0.12411,0.09449
4895,222,0.13756,0.10474
4896,222,0.13756,0.10474
4897,222,0.13235,0.10076
4898,222,0.12724,0.09687
4899,222,0.12724,0.09687
4900,222,0.14743,0.11225
4901,222,0.1691,0.12874
4902,222,0.1691,0.12874
4903,222,0.16977,0.12926
4904,222,0.17045,0.12977
4905,222,0.17045,0.12977
4906,222,0.16605,0.12643
4907,222,0.16171,0.12312
4908,222,0.16171,0.12312
4909,222,0.18817,0.14327
4910,222,0.21633,0.16471
4911,222,0.21633,0.16471
4912,222,0.23109,0.17594
4913,222,0.24621,0.18745
4914,222,0.24621,0.18745
4915,222,0.1916,0.14588
4916,222,0.14292,0.10882
4917,222,0.14292,0.10882
4918,222,0.10276,0.07823
4919,222,0.07042,0.05362
4920,222,0.07042,0.05362
4921,222,0.05403,0.04114
4922,222,0.04181,0.03183
4923,222,0.04181,0.03183
4924,222,0.03174,0.02417
4925,222,0.03416,0.02601
4926,222,0.03416,0.02601
4927,222,0.03139,0.0239
4928,222,0.03153,0.02401
4929,222,0.03153,0.02401
4930,222,0.03408,0.02595
4931,222,0.03884,0.02957
4932,222,0.03884,0.02957
4933,222,0.05432,0.04135
4934,222,0.07724,0.05881
4935,222,0.07724,0.05881
4936,222,0.05947,0.04528
4937,222,0.04573,0.03482
4938,222,0.04573,0.03482
4939,222,0.03429,0.02611
4940,222,0.0312,0.02375
4941,222,0.0312,0.02375
4942,222,0.0311,0.02368
4943,222,0.03113,0.0237
4944,222,0.03113,0.0237
4945,222,0.03302,0.02514
4946,222,0.03774,0.02874
4947,222,0.03774,0.02874
4948,222,0.05592,0.04257
4949,222,0.08438,0.06424
4950,222,0.08438,0.06424
4951,222,0.07865,0.05988
4952,222,0.07321,0.05574
4953,222,0.07321,0.05574
4954,222,0.06187,0.0471
4955,222,0.05217,0.03972
4956,222,0.05217,0.03972
4957,222,0.06217,0.04734
4958,222,0.07391,0.05627
4959,222,0.07391,0.05627
4960,222,0.12569,0.0957
4961,222,0.19296,0.14691
4962,222,0.19296,0.14691
4963,222,0.19311,0.14703
4964,222,0.19326,0.14714
4965,222,0.19326,0.14714
4966,222,0.15845,0.12064
4967,222,0.12693,0.09664
4968,222,0.12693,0.09664
4969,222,0.09324,0.07099
4970,222,0.06601,0.05026
4971,222,0.06601,0.05026
4972,222,0.0559,0.04256
4973,222,0.0474,0.03609
4974,222,0.0474,0.03609
4975,222,0.03217,0.02449
4976,222,0.0355,0.02703
4977,222,0.0355,0.02703
4978,222,0.03433,0.02614
4979,222,0.03334,0.02538
4980,222,0.03334,0.02538
4981,222,0.03296,0.0251
4982,222,0.04808,0.0366
4983,222,0.04808,0.0366
4984,222,0.05463,0.0416
4985,222,0.06217,0.04733
4986,222,0.06217,0.04733
4987,222,0.04513,0.03436
4988,222,0.03458,0.02633
4989,222,0.03458,0.02633
4990,222,0.03349,0.0255
4991,222,0.0326,0.02482
4992,222,0.0326,0.02482
4993,222,0.04255,0.0324
4994,222,0.0611,0.04652
4995,222,0.0611,0.04652
4996,222,0.08216,0.06256
4997,222,0.10798,0.08222
4998,222,0.10798,0.08222
4999,222,0.12271,0.09343
5000,222,0.13847,0.10542
5001,222,0.13847,0.10542
5002,222,0.13642,0.10387
5003,222,0.13439,0.10232
5004,222,0.13439,0.10232
5005,222,0.17402,0.13249
5006,222,0.21818,0.16612
5007,222,0.21818,0.16612
5008,222,0.20379,0.15516
5009,222,0.1898,0.14451
5010,222,0.1898,0.14451
5011,222,0.15387,0.11715
5012,222,0.12159,0.09258
5013,222,0.12159,0.09258
5014,222,0.09952,0.07577
5015,222,0.08013,0.06101
5016,222,0.08013,0.06101
5017,222,0.08188,0.06234
5018,222,0.08365,0.06369
5019,222,0.08365,0.06369
5020,222,0.0953,0.07256
5021,222,0.10793,0.08217
5022,222,0.10793,0.08217
5023,222,0.09897,0.07536
5024,222,0.09049,0.0689
5025,222,0.09049,0.0689
5026,222,0.0935,0.07119
5027,222,0.09656,0.07352
5028,222,0.09656,0.07352
5029,222,0.14794,0.11264
5030,222,0.2102,0.16004
5031,222,0.2102,0.16004
5032,222,0.25026,0.19054
5033,222,0.29269,0.22284
5034,222,0.29269,0.22284
5035,222,0.2674,0.20359
5036,222,0.24286,0.1849
5037,222,0.24286,0.1849
5038,222,0.2075,0.15798
5039,222,0.17441,0.13279
5040,222,0.17441,0.13279
5041,222,0.16353,0.12451
5042,222,0.15298,0.11647
5043,222,0.15298,0.11647
5044,222,0.15821,0.12046
5045,222,0.16353,0.12451
5046,222,0.16353,0.12451
5047,222,0.13205,0.10054
5048,222,0.10409,0.07925
5049,222,0.10409,0.07925
5050,222,0.10849,0.0826
5051,222,0.11299,0.08603
5052,222,0.11299,0.08603
5053,222,0.14017,0.10672
5054,222,0.17033,0.12968
5055,222,0.17033,0.12968
5056,222,0.15987,0.12172
5057,222,0.14973,0.114
5058,222,0.14973,0.114
5059,222,0.09154,0.06969
5060,222,0.05111,0.03892
5061,222,0.05111,0.03892
5062,222,0.05022,0.03823
5063,222,0.04934,0.03757
5064,222,0.04934,0.03757
5065,222,0.09162,0.06976
5066,222,0.15393,0.11719
5067,222,0.15393,0.11719
5068,222,0.20446,0.15567
5069,222,0.26069,0.19848
5070,222,0.26069,0.19848
5071,222,0.26422,0.20117
5072,222,0.26777,0.20387
5073,222,0.26777,0.20387
5074,222,0.2961,0.22544
5075,222,0.32524,0.24763
5076,222,0.32524,0.24763
5077,222,0.35573,0.27084
5078,222,0.38677,0.29447
5079,222,0.38677,0.29447
5080,222,0.32533,0.2477
5081,222,0.2667,0.20306
5082,222,0.2667,0.20306
5083,222,0.17952,0.13668
5084,222,0.10807,0.08228
5085,222,0.10807,0.08228
5086,222,0.1119,0.08519
5087,222,0.1158,0.08817
5088,222,0.1158,0.08817
5089,222,0.13191,0.10043
5090,222,0.14912,0.11353
5091,222,0.14912,0.11353
5092,222,0.10627,0.08091
5093,222,0.07186,0.05471
5094,222,0.07186,0.05471
5095,222,0.0572,0.04355
5096,222,0.04559,0.03471
5097,222,0.04559,0.03471
5098,222,0.04873,0.0371
5099,222,0.05215,0.03971
5100,222,0.05215,0.03971
5101,222,0.05969,0.04545
5102,222,0.06827,0.05198
5103,222,0.06827,0.05198
5104,222,0.06202,0.04722
5105,222,0.05629,0.04286
5106,222,0.05629,0.04286
5107,222,0.03844,0.02927
5108,222,0.0312,0.02376
5109,222,0.0312,0.02376
5110,222,0.03486,0.02654
5111,222,0,0
5112,222,0.0493,0.03754
5113,222,0.05422,0.04128
5114,222,0,0
5115,222,0.05976,0.0455
5116,222,0.03228,0.02458
5117,222,0.0399,0.03038
5118,222,0.0399,0.03038
5119,222,0.03545,0.02699
5120,222,0.03253,0.02477
5121,222,0.03253,0.02477
5122,222,0.03192,0.0243
5123,222,0.03147,0.02396
5124,222,0.03147,0.02396
5125,222,0.03117,0.02374
5126,222,0.0311,0.02368
5127,222,0.0311,0.02368
5128,222,0.03533,0.0269
5129,222,0.04803,0.03657
5130,222,0.04803,0.03657
5131,222,0.05467,0.04163
5132,222,0.06232,0.04745
5133,222,0.06232,0.04745
5134,222,0.04814,0.03665
5135,222,0.03804,0.02896
5136,222,0.03804,0.02896
5137,222,0.04068,0.03097
5138,222,0.04371,0.03328
5139,222,0.04371,0.03328
5140,222,0.05017,0.0382
5141,222,0.05786,0.04405
5142,222,0.05786,0.04405
5143,222,0.04966,0.03781
5144,222,0.04287,0.03264
5145,222,0.04287,0.03264
5146,222,0.04429,0.03372
5147,222,0.04579,0.03486
5148,222,0.04579,0.03486
5149,222,0.05671,0.04318
5150,222,0.07035,0.05356
5151,222,0.07035,0.05356
5152,222,0.08521,0.06487
5153,222,0.1021,0.07773
5154,222,0.1021,0.07773
5155,222,0.06448,0.0491
5156,222,0.04017,0.03058
5157,222,0.04017,0.03058
5158,222,0.0325,0.02474
5159,222,0.03158,0.02404
5160,222,0.03158,0.02404
5161,222,0.05065,0.03856
5162,222,0.11506,0.0876
5163,222,0.11506,0.0876
5164,222,0.15109,0.11504
5165,222,0.1919,0.14611
5166,222,0.1919,0.14611
5167,222,0.20495,0.15604
5168,222,0.21835,0.16624
5169,222,0.21835,0.16624
5170,222,0.26714,0.20339
5171,222,0.31905,0.24291
5172,222,0.31905,0.24291
5173,222,0.30513,0.23231
5174,222,0.29138,0.22185
5175,222,0.29138,0.22185
5176,222,0.28857,0.21971
5177,222,0.28578,0.21758
5178,222,0.28578,0.21758
5179,222,0.20051,0.15266
5180,222,0.12818,0.09759
5181,222,0.12818,0.09759
5182,222,0.08956,0.06819
5183,222,0.05972,0.04547
5184,222,0.05972,0.04547
5185,222,0.05755,0.04382
5186,222,0.05545,0.04222
5187,222,0.05545,0.04222
5188,222,0.05322,0.04052
5189,222,0.05108,0.03889
5190,222,0.05108,0.03889
5191,222,0.05331,0.04059
5192,222,0.05566,0.04237
5193,222,0.05566,0.04237
5194,222,0.06093,0.04639
5195,222,0.06667,0.05076
5196,222,0.06667,0.05076
5197,222,0.09057,0.06896
5198,222,0.1196,0.09106
5199,222,0.1196,0.09106
5200,222,0.14712,0.11202
5201,222,0.17746,0.13511
5202,222,0.17746,0.13511
5203,222,0.15128,0.11518
5204,222,0.12713,0.09679
5205,222,0.12713,0.09679
5206,222,0.09814,0.07472
5207,222,0.07371,0.05612
5208,222,0.07371,0.05612
5209,222,0.07045,0.05364
5210,222,0.06732,0.05125
5211,222,0.06732,0.05125
5212,222,0.05327,0.04055
5213,222,0.04246,0.03233
5214,222,0.04246,0.03233
5215,222,0.04174,0.03178
5216,222,0.04103,0.03124
5217,222,0.04103,0.03124
5218,222,0.03576,0.02723
5219,222,0.03243,0.02469
5220,222,0.03243,0.02469
5221,222,0.03311,0.02521
5222,222,0.03394,0.02584
5223,222,0.03394,0.02584
5224,222,0.03285,0.02501
5225,222,0.03202,0.02438
5226,222,0.03202,0.02438
5227,222,0.03164,0.02409
5228,222,0.03718,0.02831
5229,222,0.03718,0.02831
5230,222,0.03153,0.02401
5231,222,0.04448,0.03387
5232,222,0.04448,0.03387
5233,222,0.08402,0.06397
5234,222,0.14512,0.11049
5235,222,0.14512,0.11049
5236,222,0.1657,0.12616
5237,222,0.18754,0.14278
5238,222,0.18754,0.14278
5239,222,0.18907,0.14395
5240,222,0.1906,0.14512
5241,222,0.1906,0.14512
5242,222,0.17367,0.13223
5243,222,0.15745,0.11988
5244,222,0.15745,0.11988
5245,222,0.17448,0.13285
5246,222,0.1923,0.14641
5247,222,0.1923,0.14641
5248,222,0.15629,0.11899
5249,222,0.12387,0.09431
5250,222,0.12387,0.09431
5251,222,0.06986,0.05319
5252,222,0.03795,0.02889
5253,222,0.03795,0.02889
5254,222,0.03111,0.02369
5255,222,0,0
5256,222,0.03986,0.03035
5257,222,0.03148,0.02397
5258,222,0.03384,0.02577
5259,222,0.03384,0.02577
5260,222,0.03126,0.0238
5261,222,0.03742,0.02849
5262,222,0.03742,0.02849
5263,222,0.03182,0.02423
5264,222,0.03171,0.02414
5265,222,0.03171,0.02414
5266,222,0.03496,0.02661
5267,222,0.04089,0.03113
5268,222,0.04089,0.03113
5269,222,0.05779,0.044
5270,222,0.08208,0.06249
5271,222,0.08208,0.06249
5272,222,0.12988,0.09889
5273,222,0.18963,0.14438
5274,222,0.18963,0.14438
5275,222,0.17269,0.13148
5276,222,0.15646,0.11912
5277,222,0.15646,0.11912
5278,222,0.13132,0.09998
5279,222,0.10848,0.0826
5280,222,0.10848,0.0826
5281,222,0.10204,0.07769
5282,222,0.09584,0.07297
5283,222,0.09584,0.07297
5284,222,0.07644,0.0582
