hour,nl_node_PV,nl_node_OffW,nl_node_OnW,de_node_PV,de_node_OffW,de_node_OnW
5097,0.1799035,0.0486,0.0408577,0.2041519,0.0761723,0.0761077
5098,0.2395038,0.05752,0.0436681,0.2692168,0.0637952,0.0706558
5099,0.299104,0.06714,0.0467346,0.3342817,0.0524473,0.0654945
5100,0.3587043,0.06714,0.0467346,0.3993467,0.0524473,0.0654945
5101,0.376733,0.07996,0.0534915,0.410004,0.0415694,0.0790665
5102,0.3947617,0.09378,0.0611819,0.4206614,0.0319605,0.0944149
5103,0.4127905,0.09378,0.0611819,0.4313187,0.0319605,0.0944149
5104,0.3616866,0.07051,0.0555751,0.3675832,0.0215671,0.0802574
5105,0.3105827,0.05033,0.0504427,0.3038476,0.0134765,0.0675894
5106,0.2594788,0.05033,0.0504427,0.2401121,0.0134765,0.0675894
5107,0.1952344,0.025,0.0344508,0.1774157,0.005581,0.0485735
5108,0.1309901,0.00923,0.0279622,0.1147194,0.0044575,0.0354109
5109,0.0667458,0.00923,0.0279622,0.052023,0.0044575,0.0354109
5110,0.0454625,0.00421,0.0312424,0.0349577,0.0050621,0.0305725
5111,0.0241792,0.00638,0,0.0178924,0.0059412,0.0281438
5112,0.002896,0.00638,0.044183,0.0008271,0.0059412,0.0281438
5113,0.0019306,0.00407,0.0485886,0.0005514,0.0040494,0.0283067
5114,0.0009653,0.00715,0,0.0002757,0.0059392,0.0285068
5115,0,0.00715,0.0535512,0,0.0059392,0.0285068
5116,0.004843,0.01264,0.0289253,0.007225,0.0063105,0.0296703
5117,0.009686,0.02071,0.0357582,0.01445,0.0067143,0.0314089
5118,0.014529,0.02071,0.0357582,0.021675,0.0067143,0.0314089
5119,0.0491645,0.01305,0.0317705,0.0734269,0.0048672,0.0298478
5120,0.0837999,0.00766,0.0291489,0.1251788,0.004078,0.0287314
5121,0.1184354,0.00766,0.0291489,0.1769308,0.004078,0.0287314
5122,0.1610844,0.00479,0.0286012,0.229993,0.0042151,0.0295393
5123,0.2037334,0.00409,0.0282042,0.2830552,0.0050255,0.0306055
5124,0.2463824,0.00409,0.0282042,0.3361174,0.0050255,0.0306055
5125,0.2785564,0.00456,0.0279367,0.3427682,0.0043657,0.0316995
5126,0.3107305,0.00664,0.0278724,0.3494189,0.0040686,0.032971
5127,0.3429046,0.00664,0.0278724,0.3560697,0.0040686,0.032971
5128,0.3145629,0.03091,0.0316569,0.3025478,0.006442,0.032796
5129,0.2862212,0.0776,0.0430389,0.2490258,0.0142699,0.0326241
5130,0.2578796,0.0776,0.0430389,0.1955039,0.0142699,0.0326241
5131,0.1963453,0.08596,0.048995,0.1442894,0.0229554,0.0313621
5132,0.1348111,0.0947,0.0558505,0.0930749,0.0340865,0.0302899
5133,0.0732768,0.0947,0.0558505,0.0418604,0.0340865,0.0302899
5134,0.0498625,0.05207,0.0431369,0.0281507,0.0223571,0.0303914
5135,0.0264482,0.02191,0.0340889,0.0144411,0.0133882,0.0304949
5136,0.0030339,0.02191,0.0340889,0.0007314,0.0133882,0.0304949
5137,0.0020226,0.02221,0.0364506,0.0004876,0.0168832,0.0293328
5138,0.0010113,0.02251,0.0391722,0.0002438,0.0209012,0.0285039
5139,0,0.02251,0.0391722,0,0.0209012,0.0285039
5140,0.0073198,0.02941,0.0449623,0.0043248,0.0295447,0.0303729
5141,0.0146395,0.03732,0.0518528,0.0086495,0.0398166,0.0334343
5142,0.0219593,0.03732,0.0518528,0.0129743,0.0398166,0.0334343
5143,0.0756727,0.02069,0.0444991,0.0467762,0.0516276,0.0352842
5144,0.129386,0.00957,0.038417,0.080578,0.0649153,0.0373869
5145,0.1830994,0.00957,0.038417,0.1143799,0.0649153,0.0373869
5146,0.2540604,0.01035,0.0396921,0.1698674,0.0571006,0.0398674
5147,0.3250214,0.01117,0.0410359,0.2253549,0.0497636,0.0426177
5148,0.3959824,0.01117,0.0410359,0.2808423,0.0497636,0.0426177
5149,0.4169085,0.02586,0.0508204,0.3037186,0.0718359,0.0539527
5150,0.4378345,0.04782,0.0630456,0.3265949,0.0975523,0.0681619
5151,0.4587606,0.04782,0.0630456,0.3494712,0.0975523,0.0681619
5152,0.4033757,0.07237,0.0763571,0.3044629,0.1058384,0.0802827
5153,0.3479909,0.10147,0.0914937,0.2594546,0.1144088,0.0937585
5154,0.2926061,0.10147,0.0914937,0.2144463,0.1144088,0.0937585
5155,0.2206104,0.07667,0.0577856,0.159674,0.1071118,0.0729642
5156,0.1486147,0.05505,0.0359945,0.1049018,0.1000189,0.0557138
5157,0.076619,0.05505,0.0359945,0.0501295,0.1000189,0.0557138
5158,0.0520986,0.07387,0.0291227,0.0337245,0.1163138,0.0441968
5159,0.0275781,0.09517,0.0282973,0.0173196,0.1336157,0.035596
5160,0.0030576,0.09517,0.0282973,0.0009146,0.1336157,0.035596
5161,0.0020384,0.17227,0.0453859,0.0006097,0.1445114,0.0379793
5162,0.0010192,0.26519,0.1031103,0.0003049,0.1557389,0.0406649
5163,0,0.26519,0.1031103,0,0.1557389,0.0406649
5164,0.0034632,0.30185,0.1354004,0.0098967,0.1577554,0.0531861
5165,0.0069264,0.33971,0.1719688,0.0197935,0.1597819,0.0694913
5166,0.0103895,0.33971,0.1719688,0.0296902,0.1597819,0.0694913
5167,0.0440884,0.36353,0.1836644,0.0883341,0.1765205,0.0640929
5168,0.0777872,0.38767,0.1956692,0.1469779,0.1938625,0.0590325
5169,0.111486,0.38767,0.1956692,0.2056218,0.1938625,0.0590325
5170,0.1436753,0.4057,0.2393965,0.2585694,0.1965257,0.0717719
5171,0.1758645,0.42385,0.2859076,0.3115171,0.1992016,0.0863938
5172,0.2080538,0.42385,0.2859076,0.3644647,0.1992016,0.0863938
5173,0.2348604,0.37689,0.2734329,0.3601729,0.2068914,0.1096729
5174,0.261667,0.33096,0.2611145,0.3558811,0.2146804,0.1360352
5175,0.2884736,0.33096,0.2611145,0.3515892,0.2146804,0.1360352
5176,0.2627955,0.33493,0.2586009,0.2986889,0.2001736,0.1481196
5177,0.2371174,0.33892,0.2560946,0.2457887,0.1860235,0.1606774
5178,0.2114393,0.33892,0.2560946,0.1928884,0.1860235,0.1606774
5179,0.1602453,0.20564,0.1796823,0.1430975,0.1815031,0.132891
5180,0.1090514,0.09749,0.1148621,0.0933067,0.1770232,0.1077053
5181,0.0578574,0.09749,0.1148621,0.0435158,0.1770232,0.1077053
5182,0.0393748,0.08755,0.0802587,0.0292192,0.2051648,0.1070146
5183,0.0208921,0.07808,0.05352,0.0149226,0.2347021,0.1063263
5184,0.0024095,0.07808,0.05352,0.0006261,0.2347021,0.1063263
5185,0.0016063,0.09968,0.0515711,0.0004174,0.2639731,0.0940008
5186,0.0008032,0.1235,0.0496931,0.0002087,0.294233,0.0825741
5187,0,0.1235,0.0496931,0,0.294233,0.0825741
5188,0.0061382,0.13733,0.0476893,0.0058598,0.2056417,0.0619781
5189,0.0122764,0.15174,0.0457753,0.0117197,0.1286637,0.0458557
5190,0.0184146,0.15174,0.0457753,0.0175795,0.1286637,0.0458557
5191,0.0697498,0.17556,0.0477763,0.0581603,0.1180845,0.0370409
5192,0.121085,0.20062,0.0498751,0.0987412,0.1078831,0.0310838
5193,0.1724201,0.20062,0.0498751,0.139322,0.1078831,0.0310838
5194,0.2372774,0.25096,0.0546016,0.188684,0.1005485,0.0289213
5195,0.3021347,0.30461,0.0597442,0.2380459,0.0934362,0.0279315
5196,0.366992,0.30461,0.0597442,0.2874078,0.0934362,0.0279315
5197,0.3931123,0.31871,0.0811655,0.2809694,0.0822601,0.0296289
5198,0.4192326,0.33296,0.1071775,0.2745311,0.0717227,0.0335647
5199,0.4453529,0.33296,0.1071775,0.2680927,0.0717227,0.0335647
5200,0.395063,0.2768,0.1318431,0.2224232,0.0810635,0.0329487
5201,0.3447731,0.2237,0.1590312,0.1767538,0.0909117,0.0323668
5202,0.2944832,0.2237,0.1590312,0.1310844,0.0909117,0.0323668
5203,0.2220703,0.16048,0.135566,0.096514,0.0739483,0.0349299
5204,0.1496574,0.10559,0.1139265,0.0619436,0.0585918,0.0380409
5205,0.0772445,0.10559,0.1139265,0.0273732,0.0585918,0.0380409
5206,0.0524167,0.07495,0.0879435,0.0184207,0.0552251,0.0473203
5207,0.027589,0.04916,0.0660497,0.0094682,0.0519537,0.0593142
5208,0.0027612,0.04916,0.0660497,0.0005158,0.0519537,0.0593142
5209,0.0018408,0.04743,0.0631356,0.0003438,0.0583194,0.0601216
5210,0.0009204,0.04572,0.0603257,0.0001719,0.0650323,0.0609384
5211,0,0.04572,0.0603257,0,0.0650323,0.0609384
5212,0.008471,0.0444,0.047733,0.0037889,0.0768396,0.0649148
5213,0.0169419,0.04309,0.0380524,0.0075778,0.0895283,0.0690916
5214,0.0254129,0.04309,0.0380524,0.0113666,0.0895283,0.0690916
5215,0.0900772,0.0384,0.0374003,0.0409929,0.0777455,0.0698351
5216,0.1547414,0.03398,0.0367689,0.0706192,0.0667165,0.0705844
5217,0.2194057,0.03398,0.0367689,0.1002456,0.0667165,0.0705844
5218,0.2995603,0.04124,0.0320476,0.1415416,0.0653497,0.0675481
5219,0.379715,0.04921,0.0290612,0.1828377,0.063996,0.0646116
5220,0.4598697,0.04921,0.0290612,0.2241337,0.063996,0.0646116
5221,0.4725295,0.06561,0.0296739,0.237105,0.0664551,0.0551502
5222,0.4851894,0.08418,0.0304104,0.2500762,0.0689571,0.0469894
5223,0.4978493,0.08418,0.0304104,0.2630475,0.0689571,0.0469894
5224,0.427362,0.08336,0.0294358,0.2275653,0.0595479,0.0464727
5225,0.3568747,0.08255,0.0286928,0.1920832,0.0507924,0.0459626
5226,0.2863874,0.08255,0.0286928,0.156601,0.0507924,0.0459626
5227,0.2138468,0.08568,0.0283538,0.1163702,0.0378458,0.0476731
5228,0.1413061,0.08886,0.0333226,0.0761394,0.0268398,0.049455
5229,0.0687655,0.08886,0.0333226,0.0359086,0.0268398,0.049455
5230,0.0467398,0.15463,0.0282562,0.0241404,0.0359749,0.0496051
5231,0.0247141,0.2336,0.0398613,0.0123721,0.0464972,0.0497557
5232,0.0026884,0.2336,0.0398613,0.0006038,0.0464972,0.0497557
5233,0.0017923,0.30673,0.0752943,0.0004026,0.0851045,0.0486515
5234,0.0008961,0.38464,0.1300471,0.0002013,0.1337215,0.0475738
5235,0,0.38464,0.1300471,0,0.1337215,0.0475738
5236,0.0068158,0.43068,0.1484912,0.007528,0.1578319,0.0471142
5237,0.0136316,0.47727,0.1680584,0.0150559,0.1834373,0.0466596
5238,0.0204474,0.47727,0.1680584,0.0225839,0.1834373,0.0466596
5239,0.0721258,0.48091,0.1694287,0.0804704,0.1961239,0.0483313
5240,0.1238043,0.48455,0.1708037,0.1383569,0.2091053,0.0500687
5241,0.1754827,0.48455,0.1708037,0.1962434,0.2091053,0.0500687
5242,0.2252217,0.45035,0.1556323,0.2669833,0.2047494,0.0543351
5243,0.2749608,0.41637,0.1410972,0.3377233,0.2004252,0.0589413
5244,0.3246999,0.41637,0.1410972,0.4084632,0.2004252,0.0589413
5245,0.3411572,0.39771,0.156361,0.4224484,0.1952746,0.0662676
5246,0.3576145,0.37918,0.1723226,0.4364336,0.1901714,0.0742764
5247,0.3740718,0.37918,0.1723226,0.4504188,0.1901714,0.0742764
5248,0.3168153,0.28146,0.1400568,0.3864467,0.1321524,0.058422
5249,0.2595589,0.19248,0.1110042,0.3224747,0.0829568,0.0456248
5250,0.2023024,0.19248,0.1110042,0.2585026,0.0829568,0.0456248
5251,0.1482945,0.13281,0.0626042,0.191485,0.0463432,0.0389517
5252,0.0942865,0.08239,0.0340061,0.1244673,0.0203059,0.0337838
5253,0.0402785,0.08239,0.0340061,0.0574497,0.0203059,0.0337838
5254,0.0272613,0.04609,0.0278821,0.0385019,0.0107129,0.0296249
5255,0.0142441,0.02026,0,0.0195541,0.005264,0.027909
5256,0.001227,0.02026,0.0357216,0.0006063,0.005264,0.027909
5257,0.000818,0.01221,0.0282116,0.0004042,0.0073016,0.02847
5258,0.000409,0.00683,0.0303269,0.0002021,0.010291,0.0309802
5259,0,0.00683,0.0303269,0,0.010291,0.0309802
5260,0.0023389,0.0153,0.0280134,0.0061642,0.0110236,0.0294009
5261,0.0046779,0.02907,0.0335355,0.0123284,0.0117953,0.0283803
5262,0.0070168,0.02907,0.0335355,0.0184925,0.0117953,0.0283803
5263,0.0369132,0.05705,0.0285168,0.0616948,0.0140622,0.0283649
5264,0.0668096,0.09387,0.0284142,0.1048971,0.0166057,0.0283496
5265,0.0967059,0.09387,0.0284142,0.1480993,0.0166057,0.0283496
5266,0.1521365,0.12615,0.0313258,0.2042149,0.0201196,0.0282574
5267,0.2075671,0.16222,0.0366425,0.2603304,0.0240393,0.028175
5268,0.2629977,0.16222,0.0366425,0.316446,0.0240393,0.028175
5269,0.292704,0.21412,0.051787,0.3163325,0.0309301,0.028063
5270,0.3224103,0.27068,0.0735567,0.3162189,0.0387516,0.029888
5271,0.3521166,0.27068,0.0735567,0.3161054,0.0387516,0.029888
5272,0.3135349,0.30448,0.1163914,0.268734,0.0878,0.0339466
5273,0.274953,0.33928,0.1699327,0.2213625,0.1537523,0.0400737
5274,0.2363712,0.33928,0.1699327,0.1739911,0.1537523,0.0400737
5275,0.1777064,0.28353,0.1547504,0.1292041,0.1567559,0.0408778
5276,0.1190416,0.23068,0.1402109,0.0844171,0.1597816,0.041706
5277,0.0603767,0.23068,0.1402109,0.03963,0.1597816,0.041706
5278,0.0407579,0.16503,0.1176792,0.0265315,0.1711617,0.04095
5279,0.0211391,0.10803,0.097216,0.013433,0.1828295,0.040214
5280,0.0015203,0.10803,0.097216,0.0003345,0.1828295,0.040214
5281,0.0010135,0.06649,0.0914431,0.000223,0.1997754,0.0492476
5282,0.0005068,0.03448,0.0858839,0.0001115,0.2172372,0.0605186
5283,0,0.03448,0.0858839,0,0.2172372,0.0605186
5284,0.0046314,0.01796,0.0684996,0.0055641,0.2068271,0.0618697
5285,0.0092629,0.00764,0.0539152,0.0111283,0.1965933,0.0632455
5286,0.0138943,0.00764,0.0539152,0.0166924,0.1965933,0.0632455
5287,0.0643909,0.00774,0.0407669,0.0653024,0.1757694,0.0584895
5288,0.1148875,0.00784,0.0320404,0.1139123,0.1558146,0.0540463
5289,0.1653841,0.00784,0.0320404,0.1625223,0.1558146,0.0540463
5290,0.2442306,0.018,0.0283256,0.2281128,0.1624672,0.0499544
5291,0.3230771,0.03409,0.0283834,0.2937034,0.1692243,0.0461853
5292,0.4019235,0.03409,0.0283834,0.359294,0.1692243,0.0461853
5293,0.4178347,0.06358,0.0280601,0.3698153,0.1872776,0.0535603
5294,0.4337459,0.10148,0.0303462,0.3803366,0.2059769,0.0620596
5295,0.449657,0.10148,0.0303462,0.390858,0.2059769,0.0620596
5296,0.3916998,0.0971,0.0292668,0.3353286,0.1731117,0.0480793
5297,0.3337426,0.0928,0.0284907,0.2797993,0.1424066,0.0375622
5298,0.2757854,0.0928,0.0284907,0.22427,0.1424066,0.0375622
5299,0.2069915,0.09708,0.0278723,0.1664229,0.1085803,0.0285712
5300,0.1381977,0.10144,0.028329,0.1085758,0.0787066,0.0301562
5301,0.0694038,0.10144,0.028329,0.0507287,0.0787066,0.0301562
5302,0.0468355,0.13033,0.0287825,0.0339727,0.072446,0.0368489
5303,0.0242673,0.16208,0.0343878,0.0172168,0.0664227,0
5304,0.001699,0.16208,0.0343878,0.0004608,0.0664227,0.0481944
5305,0.0011326,0.22723,0.0710466,0.0003072,0.0913818,0.0429928
5306,0.0005663,0.29917,0.134315,0.0001536,0.119751,0
5307,0,0.29917,0.134315,0,0.119751,0.0385882
5308,0.0074631,0.30677,0.14998,0.0092737,0.1518689,0.0279216
5309,0.0149261,0.31442,0.1664339,0.0185473,0.1868571,0.035129
5310,0.0223892,0.31442,0.1664339,0.027821,0.1868571,0.035129
5311,0.0841398,0.35771,0.1606797,0.0952396,0.1915848,0.0364712
5312,0.1458905,0.40208,0.1550148,0.1626582,0.1963543,0.0379217
5313,0.2076411,0.40208,0.1550148,0.2300767,0.1963543,0.0379217
5314,0.2615411,0.46155,0.167243,0.2964998,0.207422,0.0394342
5315,0.3154411,0.52153,0.179868,0.3629229,0.2186954,0.0410467
5316,0.369341,0.52153,0.179868,0.4293461,0.2186954,0.0410467
5317,0.3451623,0.61658,0.2838535,0.4298127,0.25173,0.0563421
5318,0.3209835,0.70775,0.3993036,0.4302793,0.286145,0.0767839
5319,0.2968048,0.70775,0.3993036,0.430746,0.286145,0.0767839
5320,0.2329034,0.62886,0.3401426,0.3615074,0.3018383,0.0867228
5321,0.169002,0.54672,0.2827457,0.2922688,0.3177462,0.0974364
5322,0.1051006,0.54672,0.2827457,0.2230303,0.3177462,0.0974364
5323,0.0742244,0.4879,0.2358475,0.1636199,0.3085091,0.077145
5324,0.0433483,0.42924,0.1918595,0.1042095,0.2993414,0.0599699
5325,0.0124721,0.42924,0.1918595,0.0447992,0.2993414,0.0599699
5326,0.0083628,0.41414,0.1839753,0.0299971,0.329439,0.0780493
5327,0.0042534,0.39912,0.1762253,0.015195,0.360189,0.099537
5328,0.0001441,0.39912,0.1762253,0.0003929,0.360189,0.099537
5329,0.0000961,0.38059,0.2058694,0.000262,0.3572597,0.1139377
5330,0.000048,0.36222,0.2371988,0.000131,0.3543352,0.1293853
5331,0,0.36222,0.2371988,0,0.3543352,0.1293853
5332,0.0012614,0.32145,0.2446847,0.0045559,0.2771483,0.1189618
5333,0.0025228,0.28189,0.2522443,0.0091118,0.2056442,0.1089947
5334,0.0037842,0.28189,0.2522443,0.0136677,0.2056442,0.1089947
5335,0.0414415,0.26053,0.2418557,0.0537529,0.1944836,0.1142364
5336,0.0790988,0.23969,0.231609,0.0938382,0.1835442,0.1196098
5337,0.116756,0.23969,0.231609,0.1339234,0.1835442,0.1196098
5338,0.1966537,0.21593,0.2016723,0.1878908,0.2366309,0.1352132
5339,0.2765513,0.19303,0.1733318,0.2418582,0.2938238,0.151746
5340,0.356449,0.19303,0.1733318,0.2958256,0.2938238,0.151746
5341,0.3925996,0.18504,0.1615785,0.3096805,0.3344218,0.1513652
5342,0.4287502,0.17718,0.1501887,0.3235353,0.3761721,0.1509848
5343,0.4649007,0.17718,0.1501887,0.3373901,0.3761721,0.1509848
5344,0.4078015,0.13818,0.1298568,0.2898784,0.3377821,0.1187191
5345,0.3507024,0.10314,0.1109981,0.2423667,0.3003438,0.0905026
5346,0.2936032,0.10314,0.1109981,0.194855,0.3003438,0.0905026
5347,0.2195196,0.06685,0.0719863,0.1441802,0.2391868,0.0553149
5348,0.145436,0.03797,0.0442776,0.0935054,0.1826304,0.0338075
5349,0.0713525,0.03797,0.0442776,0.0428307,0.1826304,0.0338075
5350,0.0481109,0.02363,0.0284575,0.0286618,0.1166421,0.0283438
5351,0.0248693,0.01303,0,0.0144929,0.0634554,0.029084
5352,0.0016277,0.01303,0.0350227,0.0003241,0.0634554,0.029084
5353,0.0010851,0.03139,0.0298508,0.000216,0.0606165,0.0324448
5354,0.0005426,0.05865,0.0278949,0.000108,0.0578388,0
5355,0,0.05865,0.0278949,0,0.0578388,0.0380427
5356,0.0066834,0.06409,0.0299564,0.0043528,0.0391243,0.0304964
5357,0.0133669,0.06976,0,0.0087056,0.0241169,0.0278758
5358,0.0200503,0.06976,0.0354311,0.0130584,0.0241169,0.0278758
5359,0.0837353,0.08513,0.0340403,0.0437579,0.0420151,0.0282876
5360,0.1474203,0.10185,0.0327946,0.0744573,0.0649078,0.0297462
5361,0.2111052,0.10185,0.0327946,0.1051567,0.0649078,0.0297462
5362,0.2793478,0.10323,0.0303512,0.1454179,0.0940321,0.028516
5363,0.3475903,0.10462,0.0287468,0.185679,0.1277364,0.0279237
5364,0.4158328,0.10462,0.0287468,0.2259402,0.1277364,0.0279237
5365,0.415762,0.1208,0.0294123,0.2312985,0.1287099,0.0279551
5366,0.4156913,0.13791,0.0391317,0.2366568,0.1296862,0.0279937
5367,0.4156205,0.13791,0.0391317,0.2420151,0.1296862,0.0279937
5368,0.360276,0.13327,0.0476805,0.2060219,0.0775988,0.0279051
5369,0.3049316,0.12869,0.0584146,0.1700287,0.0379123,0.0278696
5370,0.2495872,0.12869,0.0584146,0.1340355,0.0379123,0.0278696
5371,0.1873905,0.10513,0.0546479,0.0990346,0.038439,0.0288714
5372,0.1251937,0.08363,0.0511087,0.0640337,0.0389694,0.0317186
5373,0.062997,0.08363,0.0511087,0.0290328,0.0389694,0.0317186
5374,0.0424166,0.05779,0.0472006,0.0194196,0.0292793,0.0340816
5375,0.0218363,0.03653,0.0436286,0.0098064,0.0210641,0.036982
5376,0.0012559,0.03653,0.0436286,0.0001933,0.0210641,0.036982
5377,0.0008373,0.04523,0.0495735,0.0001288,0.0132257,0.0424121
5378,0.0004186,0.05484,0.0563852,0.0000644,0.0077244,0.0490146
5379,0,0.05484,0.0563852,0,0.0077244,0.0490146
5380,0.0060867,0.07678,0.067273,0.0060428,0.0483547,0.0534242
5381,0.0121733,0.10201,0.0796967,0.0120856,0.1265115,0.058213
5382,0.01826,0.10201,0.0796967,0.0181285,0.1265115,0.058213
5383,0.0771056,0.10973,0.0852701,0.0661371,0.1164465,0.0435221
5384,0.1359513,0.11769,0.0910857,0.1141458,0.1067299,0.0334615
5385,0.1947969,0.11769,0.0910857,0.1621545,0.1067299,0.0334615
5386,0.2638166,0.13471,0.0938504,0.218821,0.1075896,0.029228
5387,0.3328362,0.15265,0.0966648,0.2754875,0.1084524,0.0278718
5388,0.4018559,0.15265,0.0966648,0.3321541,0.1084524,0.0278718
5389,0.4037339,0.12192,0.0853774,0.3312022,0.0884586,0.0279617
5390,0.4056118,0.09408,0.0749677,0.3302503,0.070278,0.0281784
5391,0.4074898,0.09408,0.0749677,0.3292984,0.070278,0.0281784
5392,0.3501854,0.10038,0.0606946,0.2763854,0.0272093,0.0284182
5393,0.2928811,0.10686,0.0487835,0.2234724,0.005785,0.0287271
5394,0.2355767,0.10686,0.0487835,0.1705595,0.005785,0.0287271
5395,0.1760166,0.07127,0.0311837,0.1254975,0.0049393,0.0283581
5396,0.1164565,0.0424,0.0289654,0.0804355,0.0043714,0.0280928
5397,0.0568964,0.0424,0.0289654,0.0353735,0.0043714,0.0280928
5398,0.0382983,0.0418,0.028545,0.0236498,0.0165132,0.0301944
5399,0.0197001,0.04121,0.0282265,0.0119261,0.0447073,0.0398904
5400,0.001102,0.04121,0.0282265,0.0002023,0.0447073,0.0398904
5401,0.0007347,0.04467,0.0289617,0.0001349,0.0743769,0.0444231
5402,0.0003673,0.04826,0.0348995,0.0000674,0.1107521,0.0496258
5403,0,0.04826,0.0348995,0,0.1107521,0.0496258
5404,0.0058181,0.03181,0.029319,0.0042742,0.1189424,0.0493692
5405,0.0116363,0.01894,0.0279436,0.0085483,0.1273721,0.049114
5406,0.0174544,0.01894,0.0279436,0.0128225,0.1273721,0.049114
5407,0.0740485,0.01273,0.0279713,0.0574457,0.146891,0.056191
5408,0.1306425,0.00813,0.0280033,0.1020689,0.1674785,0.0641811
5409,0.1872365,0.00813,0.0280033,0.146692,0.1674785,0.0641811
5410,0.2530213,0.01294,0.0291034,0.2096648,0.2077038,0.0648482
5411,0.3188061,0.01948,0.0344148,0.2726375,0.2507939,0.0655207
5412,0.384591,0.01948,0.0344148,0.3356102,0.2507939,0.0655207
5413,0.4019165,0.03008,0.0409504,0.3443623,0.2352791,0.0704069
5414,0.4192421,0.04319,0.0495646,0.3531144,0.2200841,0.0755544
5415,0.4365677,0.04319,0.0495646,0.3618665,0.2200841,0.0755544
5416,0.3797873,0.05529,0.0578686,0.3056983,0.2557114,0.0647773
5417,0.3230068,0.06881,0.0673729,0.2495301,0.2929052,0.05525
5418,0.2662263,0.06881,0.0673729,0.1933619,0.2929052,0.05525
5419,0.1985265,0.13708,0.1050237,0.142238,0.3290978,0.0608333
5420,0.1308268,0.22295,0.1524686,0.091114,0.3662412,0.0668789
5421,0.063127,0.22295,0.1524686,0.0399901,0.3662412,0.0668789
5422,0.0424389,0.3209,0.2078367,0.0267493,0.3649152,0.0844246
5423,0.0217508,0.42677,0.2693379,0.0135086,0.3635902,0.1046939
5424,0.0010628,0.42677,0.2693379,0.0002679,0.3635902,0.1046939
5425,0.0007085,0.43178,0.2517292,0.0001786,0.3948173,0.107015
5426,0.0003543,0.43679,0.2344928,0.0000893,0.4264406,0.1093644
5427,0,0.43679,0.2344928,0,0.4264406,0.1093644
5428,0.0032885,0.47044,0.2664005,0.0030409,0.4296839,0.1077027
5429,0.006577,0.50422,0.2994513,0.0060818,0.4329299,0.1060551
5430,0.0098655,0.50422,0.2994513,0.0091228,0.4329299,0.1060551
5431,0.0379774,0.55213,0.3290866,0.0427004,0.41063,0.1319994
5432,0.0660893,0.59962,0.3592491,0.0762781,0.3884964,0.1607458
5433,0.0942012,0.59962,0.3592491,0.1098558,0.3884964,0.1607458
5434,0.1335924,0.65992,0.3991437,0.1547419,0.360088,0.17836
5435,0.1729835,0.71796,0.4393023,0.1996281,0.3321191,0.1967228
5436,0.2123747,0.71796,0.4393023,0.2445142,0.3321191,0.1967228
5437,0.257204,0.76159,0.4563715,0.2525384,0.3376839,0.1985989
5438,0.3020332,0.80285,0.4733958,0.2605625,0.3432693,0.2004819
5439,0.3468625,0.80285,0.4733958,0.2685867,0.3432693,0.2004819
5440,0.2972095,0.83972,0.4602989,0.2257932,0.3597315,0.1429842
5441,0.2475565,0.87366,0.4471717,0.1829998,0.3763455,0.0948087
5442,0.1979035,0.87366,0.4471717,0.1402064,0.3763455,0.0948087
5443,0.1432284,0.8674,0.4393826,0.1025156,0.4471397,0.0875117
5444,0.0885533,0.86102,0.4315898,0.0648248,0.518935,0.0805769
5445,0.0338782,0.86102,0.4315898,0.0271341,0.518935,0.0805769
5446,0.0227249,0.86545,0.39726,0.01812,0.5689053,0.0885605
5447,0.0115716,0.86982,0.3631356,0.009106,0.6182567,0.0970182
5448,0.0004183,0.86982,0.3631356,0.0000919,0.6182567,0.0970182
5449,0.0002789,0.875,0.2922644,0.0000613,0.5971043,0.0931329
5450,0.0001394,0.88009,0.2254969,0.0000306,0.5757892,0.0893427
5451,0,0.88009,0.2254969,0,0.5757892,0.0893427
5452,0.0013167,0.85626,0.177691,0.0040536,0.432391,0.0862251
5453,0.0026334,0.83081,0.1347126,0.0081071,0.2941066,0.083177
5454,0.0039501,0.83081,0.1347126,0.0121607,0.2941066,0.083177
5455,0.0312685,0.74958,0.1009536,0.0491132,0.2353453,0.0776726
5456,0.058587,0.65935,0.0726976,0.0860658,0.1809473,0.0724209
5457,0.0859055,0.65935,0.0726976,0.1230183,0.1809473,0.0724209
5458,0.1596506,0.54802,0.0469394,0.1706358,0.1027229,0.0627889
5459,0.2333957,0.43448,0.0316596,0.2182533,0.0443188,0.0542223
5460,0.3071408,0.43448,0.0316596,0.2658707,0.0443188,0.0542223
5461,0.3120442,0.3717,0.0294399,0.2654207,0.0127095,0.0519463
5462,0.3169477,0.31084,0.0281745,0.2649708,0.0044397,0.049765
5463,0.3218511,0.31084,0.0281745,0.2645208,0.0044397,0.049765
5464,0.2767341,0.27893,0.029165,0.2195739,0.0065009,0.0505581
5465,0.231617,0.24802,0,0.1746271,0.0177113,0.0513641
5466,0.1864999,0.24802,0.0360947,0.1296802,0.0177113,0.0513641
5467,0.1401606,0.24707,0.0319529,0.0947583,0.0237512,0.0494328
5468,0.0938214,0.24613,0.0292677,0.0598364,0.0308125,0.0475782
5469,0.0474821,0.24613,0.0292677,0.0249145,0.0308125,0.0475782
5470,0.0318747,0.21985,0.0302421,0.0166516,0.04324,0.0510953
5471,0.0162673,0.19456,0.0314788,0.0083887,0.0577672,0.0548763
5472,0.00066,0.19456,0.0314788,0.0001258,0.0577672,0.0548763
