hour,RESV
3623,0.382448
3624,0.864815
3625,0.238787
3626,0.320219
3627,0.854446
3628,0.844218
3629,0.242026
3630,0.162594
3631,0.382567
3632,0.521111
3633,0.028917
3634,0.490995
3635,0.30094
3636,0.591486
3637,0.145913
3638,0.110733
3639,0.954763
3640,0.094481
3641,0.620946
3642,0.504454
3643,0.169524
3644,0.502279
3645,0.412769
3646,0.931529
3647,0.827145
3648,0.556136
3649,0.702425
3650,0.621279
3651,0.30705
3652,0.065704
3653,0.469113
3654,0.890141
3655,0.20278
3656,0.609046
3657,0.442444
3658,0.390691
3659,0.201468
3660,0.122949
3661,0.735109
3662,0.434748
3663,0.530044
3664,0.936667
3665,0.792294
3666,0.394271
3667,0.040687
3668,0.095706
3669,0.006442
3670,0.356106
3671,0.430397
3672,0.287393
3673,0.871075
3674,0.650966
3675,0.740576
3676,0.273278
3677,0.441757
3678,0.719637
3679,0.724419
3680,0.659258
3681,0.953361
3682,0.511481
3683,0.189436
3684,0.636676
3685,0.588155
3686,0.897544
3687,0.209855
3688,0.263022
3689,0.907796
3690,0.178665
3691,0.177366
3692,0.252785
3693,0.763728
3694,0.407188
3695,0.440182
3696,0.622502
3697,0.81665
3698,0.003391
3699,0.012978
3700,0.316404
3701,0.625267
3702,0.327038
3703,0.674865
3704,0.355598
3705,0.429684
3706,0.38501
3707,0.306719
3708,0.278546
3709,0.490664
3710,0.717704
3711,0.613773
3712,0.97941
3713,0.435639
3714,0.79447
3715,0.474217
3716,0.24999
3717,0.575936
3718,0.580901
3719,0.978687
3720,0.259278
3721,0.934684
3722,0.968222
3723,0.922178
3724,0.138428
3725,0.352761
3726,0.67088
3727,0.041693
3728,0.1507
3729,0.628296
3730,0.942327
3731,0.64168
3732,0.982302
3733,0.085232
3734,0.093485
3735,0.956626
3736,0.201541
3737,0.364272
3738,0.556987
3739,0.079847
3740,0.555918
3741,0.465926
3742,0.727013
3743,0.640195
3744,0.364309
3745,0.142865
3746,0.062199
3747,0.487129
3748,0.29596
3749,0.990524
3750,0.616073
3751,0.923832
3752,0.486372
3753,0.924202
3754,0.516649
3755,0.717841
3756,0.825124
3757,0.596944
3758,0.697011
3759,0.547118
3760,0.265934
3761,0.762546
3762,0.582877
3763,0.198496
3764,0.93487
3765,0.985486
3766,0.136563
3767,0.145815
3768,0.673587
3769,0.295345
3770,0.407745
3771,0.40848
3772,0.311215
3773,0.345878
3774,0.628004
3775,0.29076
3776,0.348163
3777,0.886875
3778,0.33799
3779,0.466645
3780,0.186158
3781,0.760571
3782,0.431402
3783,0.575
3784,0.923726
3785,0.837417
3786,0.835925
3787,0.584556
3788,0.334017
3789,0.567403
3790,0.287514
3791,0.645814
3792,0.675243
3793,0.35948
3794,0.347269
3795,0.620372
3796,0.064066
3797,0.128215
3798,0.312559
3799,0.464991
3800,0.797375
3801,0.188797
3802,0.883681
3803,0.932809
3804,0.601313
3805,0.785187
3806,0.769783
3807,0.56988
3808,0.456778
3809,0.898748
3810,0.507785
3811,0.330268
3812,0.476161
3813,0.32557
3814,0.23728
3815,0.69284
3816,0.52116
3817,0.598426
3818,0.897457
3819,0.749873
3820,0.130494
3821,0.582843
3822,0.376084
3823,0.079037
3824,0.039863
3825,0.411972
3826,0.901216
3827,0.213856
3828,0.693271
3829,0.771156
3830,0.450831
3831,0.149607
3832,0.073481
3833,0.733196
3834,0.802287
3835,0.090697
3836,0.889654
3837,0.93888
3838,0.270677
3839,0.831503
3840,0.36876
3841,0.326484
3842,0.708554
3843,0.114302
3844,0.285555
3845,0.284581
3846,0.003145
3847,0.831299
3848,0.494955
3849,0.915172
3850,0.260746
3851,0.57012
3852,0.899501
3853,0.132265
3854,0.866026
3855,0.135765
3856,0.557401
3857,0.375371
3858,0.923938
3859,0.312782
3860,0.733024
3861,0.144876
3862,0.319427
3863,0.218097
3864,0.909196
3865,0.888904
3866,0.741519
3867,0.829227
3868,0.200511
3869,0.544198
3870,0.816633
3871,0.808483
3872,0.452468
3873,0.029214
3874,0.457936
3875,0.199765
3876,0.842965
3877,0.355665
3878,0.695676
3879,0.202217
3880,0.261931
3881,0.198883
3882,0.503679
3883,0.699688
3884,0.306032
3885,0.579005
3886,0.509986
3887,0.547507
3888,0.416371
3889,0.17379
3890,0.114025
3891,0.735106
3892,0.398174
3893,0.284677
3894,0.051937
3895,0.619601
3896,0.264485
3897,0.352607
3898,0.441381
3899,0.512547
3900,0.24819
3901,0.768623
3902,0.573649
3903,0.583318
3904,0.159346
3905,0.315288
3906,0.120088
3907,0.72992
3908,0.04262
3909,0.52057
3910,0.947843
3911,0.31531
3912,0.80825
3913,0.431048
3914,0.624588
3915,0.191632
3916,0.154784
3917,0.918154
3918,0.240772
3919,0.155688
3920,0.366603
3921,0.050649
3922,0.840112
3923,0.115697
3924,0.350025
3925,0.486227
3926,0.606038
3927,0.917956
3928,0.727528
3929,0.995339
3930,0.852856
3931,0.988713
3932,0.574749
3933,0.452303
3934,0.465729
3935,0.381554
3936,0.238605
3937,0.764161
3938,0.813311
3939,0.792828
3940,0.575833
3941,0.237145
3942,0.26373
3943,0.675492
3944,0.975934
3945,0.546977
3946,0.554066
3947,0.058551
3948,0.254601
3949,0.304519
3950,0.170988
3951,0.829923
3952,0.956264
3953,0.554471
3954,0.87792
3955,0.904173
3956,0.159192
3957,0.032977
3958,0.299544
3959,0.92272
3960,0.783703
3961,0.842822
3962,0.71455
3963,0.016794
3964,0.590548
3965,0.168132
3966,0.483246
3967,0.35404
3968,0.974115
3969,0.642671
3970,0.82358
3971,0.875099
3972,0.870282
3973,0.151111
3974,0.725016
3975,0.523069
3976,0.666625
3977,0.548463
3978,0.007102
3979,0.525761
3980,0.701268
3981,0.289666
3982,0.753947
3983,0.897171
3984,0.150743
3985,0.081818
3986,0.250032
3987,0.471505
3988,0.092292
3989,0.783501
3990,0.049728
3991,0.300248
3992,0.207789
3993,0.750234
3994,0.089685
3995,0.171872
3996,0.581667
3997,0.625751
3998,0.69724
3999,0.695078
4000,0.918252
4001,0.056715
4002,0.942028
4003,0.919589
4004,0.8654
4005,0.197061
4006,0.614873
4007,0.234808
4008,0.694474
4009,0.04467
4010,0.33828
4011,0.189671
4012,0.689177
4013,0.840909
4014,0.326438
4015,0.348657
4016,0.713949
4017,0.930544
4018,0.695525
4019,0.763806
4020,0.204174
4021,0.75366
4022,0.007347
4023,0.146623
4024,0.97914
4025,0.730292
4026,0.760103
4027,0.541935
4028,0.790536
4029,0.54435
4030,0.297893
4031,0.105173
4032,0.387063
4033,0.744704
4034,0.175404
4035,0.917243
4036,0.261235
4037,0.350988
4038,0.678919
4039,0.558455
4040,0.365929
4041,0.000925
4042,0.835993
4043,0.305259
4044,0.147275
4045,0.388503
4046,0.61499
4047,0.112746
4048,0.452412
4049,0.769106
4050,0.787153
4051,0.789874
4052,0.115007
4053,0.219015
4054,0.834251
4055,0.721936
4056,0.002918
4057,0.91345
4058,0.402348
4059,0.32198
4060,0.072845
4061,0.178073
4062,0.672872
4063,0.485652
4064,0.638604
4065,0.342092
4066,0.269802
4067,0.294969
4068,0.384834
4069,0.170797
4070,0.485278
4071,0.347364
4072,0.653414
4073,0.477914
4074,0.150498
4075,0.174146
4076,0.011072
4077,0.672241
4078,0.216292
4079,0.506425
4080,0.835565
4081,0.104102
4082,0.390927
4083,0.125954
4084,0.95432
4085,0.189014
4086,0.31173
4087,0.665061
4088,0.895312
4089,0.801952
4090,0.539743
4091,0.312632
4092,0.203725
4093,0.460166
4094,0.414077
4095,0.814235
4096,0.491332
4097,0.829121
4098,0.905389
4099,0.458295
4100,0.552505
4101,0.618711
4102,0.039328
4103,0.997555
4104,0.362557
4105,0.702608
4106,0.285649
4107,0.270992
4108,0.880166
4109,0.685498
4110,0.297595
4111,0.868674
4112,0.441163
4113,0.773666
4114,0.680798
4115,0.502742
4116,0.019445
4117,0.96594
4118,0.186899
4119,0.423426
4120,0.567833
4121,0.213695
4122,0.17161
4123,0.082069
4124,0.925026
4125,0.289816
4126,0.487329
4127,0.953051
4128,0.119536
4129,0.833991
4130,0.855968
4131,0.978706
4132,0.857748
4133,0.281988
4134,0.424338
4135,0.899982
4136,0.864673
4137,0.879908
4138,0.20077
4139,0.257691
4140,0.717493
4141,0.988607
4142,0.466565
4143,0.891907
4144,0.044001
4145,0.709344
4146,0.163068
4147,0.960391
4148,0.038027
4149,0.931489
4150,0.302075
4151,0.369896
4152,0.721747
4153,0.421081
4154,0.466414
4155,0.258258
4156,0.361358
4157,0.696918
4158,0.829249
4159,0.638035
4160,0.740151
4161,0.308237
4162,0.955012
4163,0.645322
4164,0.706785
4165,0.626709
4166,0.023039
4167,0.840673
4168,0.12762
4169,0.257128
4170,0.922529
4171,0.835601
4172,0.360379
4173,0.544482
4174,0.863416
4175,0.751269
4176,0.926629
4177,0.298448
4178,0.184336
4179,0.006946
4180,0.739564
4181,0.877121
4182,0.473172
4183,0.683862
4184,0.034037
4185,0.398239
4186,0.234291
4187,0.771412
4188,0.375874
4189,0.294603
4190,0.993475
4191,0.492009
4192,0.539614
4193,0.313823
4194,0.156461
4195,0.106021
4196,0.676578
4197,0.921848
4198,0.216093
4199,0.776145
4200,0.530776
4201,0.762717
4202,0.363927
4203,0.870982
4204,0.938971
4205,0.601589
4206,0.628394
4207,0.766148
4208,0.051665
4209,0.158858
4210,0.623726
4211,0.107706
4212,0.488314
4213,0.927834
4214,0.962901
4215,0.485618
4216,0.110001
4217,0.049075
4218,0.215279
4219,0.136966
4220,0.21264
4221,0.586613
4222,0.046215
4223,0.516135
4224,0.509945
4225,0.652798
4226,0.493384
4227,0.35592
4228,0.005539
4229,0.644006
4230,0.801196
4231,0.646114
4232,0.639073
4233,0.504923
4234,0.226128
4235,0.102169
4236,0.049105
4237,0.782502
4238,0.714656
4239,0.15136
4240,0.430009
4241,0.840157
4242,0.322244
4243,0.160716
4244,0.109012
4245,0.143404
4246,0.656478
4247,0.072389
4248,0.01028
4249,0.158918
4250,0.648679
4251,0.56016
4252,0.581336
4253,0.914998
4254,0.366348
4255,0.161743
4256,0.254495
4257,0.737613
4258,0.614774
4259,0.336035
4260,0.145809
4261,0.534131
4262,0.316066
4263,0.629308
4264,0.212621
4265,0.392114
4266,0.902731
4267,0.255143
4268,0.21484
4269,0.347478
4270,0.319402
4271,0.77311
4272,0.176205
4273,0.050297
4274,0.005225
4275,0.241035
4276,0.254332
4277,0.130764
4278,0.464104
4279,0.723879
4280,0.653234
4281,0.099332
4282,0.815183
4283,0.96428
4284,0.365696
4285,0.40357
4286,0.919196
4287,0.089505
4288,0.484525
4289,0.763346
4290,0.181208
4291,0.181751
4292,0.845424
4293,0.064276
4294,0.451888
4295,0.567251
4296,0.348481
4297,0.796478
4298,0.121554
4299,0.229959
4300,0.039411
4301,0.742273
4302,0.963583
4303,0.258617
4304,0.735909
4305,0.787777
4306,0.783345
4307,0.3627
4308,0.084682
4309,0.582931
4310,0.230868
4311,0.244819
4312,0.803249
4313,0.502416
4314,0.424645
4315,0.578083
4316,0.505042
4317,0.186966
4318,0.370062
4319,0.8258
4320,0.857371
4321,0.284809
4322,0.473653
4323,0.350549
4324,0.788276
4325,0.745285
4326,0.583826
4327,0.659653
4328,0.124091
4329,0.889813
4330,0.506525
4331,0.233034
4332,0.491577
4333,0.896813
4334,0.838491
4335,0.458693
4336,0.543242
4337,0.984102
4338,0.199867
4339,0.84625
4340,0.451425
4341,0.8707
4342,0.40065
4343,0.060366
4344,0.718847
4345,0.863466
4346,0.104674
4347,0.445446
4348,0.550927
4349,0.481087
4350,0.86243
4351,0.86168
4352,0.986079
4353,0.869827
4354,0.20097
4355,0.196975
4356,0.984795
4357,0.852182
4358,0.127104
4359,0.913901
4360,0.832296
4361,0.329269
4362,0.369619
4363,0.553631
4364,0.781793
4365,0.715435
4366,0.055544
4367,0.570153
4368,0.507472
4369,0.112361
4370,0.796415
4371,0.639869
4372,0.204534
4373,0.495435
4374,0.836548
4375,0.377626
4376,0.522174
4377,0.913831
4378,0.111101
4379,0.623294
4380,0.620661
4381,0.337257
4382,0.303327
4383,0.923502
4384,0.90166
4385,0.498613
4386,0.396399
4387,0.280957
4388,0.791496
4389,0.931189
4390,0.464871
4391,0.862881
4392,0.64828
4393,0.293861
4394,0.340682
4395,0.346795
4396,0.901652
4397,0.231439
4398,0.163173
4399,0.61553
4400,0.151078
4401,0.708754
4402,0.853262
4403,0.877488
4404,0.756202
4405,0.970985
4406,0.690637
4407,0.92484
4408,0.053231
4409,0.344034
4410,0.301311
4411,0.67353
4412,0.715041
4413,0.588441
4414,0.874312
4415,0.165052
4416,0.83407
4417,0.892473
4418,0.914763
4419,0.541116
4420,0.271184
4421,0.278744
4422,0.848651
4423,0.839833
4424,0.40843
4425,0.015867
4426,0.184441
4427,0.475167
4428,0.728554
4429,0.421543
4430,0.40946
4431,0.540808
4432,0.347924
4433,0.33863
4434,0.530768
4435,0.261306
4436,0.653152
4437,0.615608
4438,0.044715
4439,0.019951
4440,0.369079
4441,0.496345
4442,0.955328
4443,0.742899
4444,0.846175
4445,0.806311
4446,0.653145
4447,0.81354
4448,0.766259
4449,0.602732
4450,0.550149
4451,0.881828
4452,0.405742
4453,0.368064
4454,0.357072
4455,0.349118
4456,0.005176
4457,0.690344
4458,0.351146
4459,0.065122
4460,0.614761
4461,0.620653
4462,0.751756
4463,0.347021
4464,0.963294
4465,0.215054
4466,0.087676
4467,0.442016
4468,0.143674
4469,0.977429
4470,0.636913
4471,0.123691
4472,0.977669
4473,0.805938
4474,0.07996
4475,0.654984
4476,0.39308
4477,0.021187
4478,0.947075
4479,0.374309
4480,0.481077
4481,0.820841
4482,0.137618
4483,0.305326
4484,0.64537
4485,0.771364
4486,0.725656
4487,0.996883
4488,0.934574
4489,0.651989
4490,0.660378
4491,0.248819
4492,0.653765
4493,0.522581
4494,0.462411
4495,0.628531
4496,0.1558
4497,0.109307
4498,0.348608
4499,0.423098
4500,0.785758
4501,0.153151
4502,0.303797
4503,0.726085
4504,0.608558
4505,0.388347
4506,0.848228
4507,0.678798
4508,0.604309
4509,0.101611
4510,0.382105
4511,0.689339
4512,0.116688
4513,0.474466
4514,0.01165
4515,0.661416
4516,0.592048
4517,0.664184
4518,0.3949
4519,0.53622
4520,0.581714
4521,0.571114
4522,0.71431
4523,0.308143
4524,0.460839
4525,0.198054
4526,0.651451
4527,0.302232
4528,0.664843
4529,0.21043
4530,0.149725
4531,0.387797
4532,0.62157
4533,0.570856
4534,0.426937
4535,0.092941
4536,0.295141
4537,0.832596
4538,0.74844
4539,0.424633
4540,0.384679
4541,0.951097
4542,0.584643
4543,0.896466
4544,0.419006
4545,0.434819
4546,0.699535
4547,0.387629
4548,0.979095
4549,0.241227
4550,0.029101
4551,0.974767
4552,0.904165
4553,0.170845
4554,0.129227
4555,0.740226
4556,0.573558
4557,0.572219
4558,0.817142
4559,0.663802
4560,0.167953
4561,0.640341
4562,0.415315
4563,0.632442
4564,0.53559
4565,0.746604
4566,0.627164
4567,0.25512
4568,0.427579
4569,0.529993
4570,0.878103
4571,0.176956
4572,0.536044
4573,0.885941
4574,0.300548
4575,0.79001
4576,0.602422
4577,0.022252
4578,0.971396
4579,0.41521
4580,0.006274
4581,0.174073
4582,0.625208
4583,0.66669
4584,0.519854
4585,0.285406
4586,0.793858
4587,0.531986
4588,0.533848
4589,0.836915
4590,0.215137
4591,0.216453
4592,0.762071
4593,0.538738
4594,0.583854
4595,0.416563
4596,0.205997
4597,0.716026
4598,0.983948
4599,0.008485
4600,0.217728
4601,0.519398
4602,0.288301
4603,0.889581
4604,0.165645
4605,0.386191
4606,0.119855
4607,0.925938
4608,0.348967
4609,0.947362
4610,0.190346
4611,0.712904
4612,0.071132
4613,0.786221
4614,0.847723
4615,0.28572
4616,0.363468
4617,0.527354
4618,0.775902
4619,0.265399
4620,0.389634
4621,0.274013
4622,0.591106
4623,0.646066
4624,0.330115
4625,0.361989
4626,0.349615
4627,0.169501
4628,0.52206
4629,0.355661
4630,0.466387
4631,0.116891
4632,0.913597
4633,0.428581
4634,0.519588
4635,0.435465
4636,0.21473
4637,0.86754
4638,0.715563
4639,0.897963
4640,0.138382
4641,0.959153
4642,0.479028
4643,0.704682
4644,0.261432
4645,0.682391
4646,0.964173
4647,0.9369
4648,0.993827
4649,0.125676
4650,0.360396
4651,0.777775
4652,0.725587
4653,0.06734
4654,0.220788
4655,0.837313
4656,0.7184
4657,0.342001
4658,0.769748
4659,0.275891
4660,0.295195
4661,0.263422
4662,0.025666
4663,0.560876
4664,0.455603
4665,0.925444
4666,0.527236
4667,0.733633
4668,0.152116
4669,0.23843
4670,0.562939
4671,0.7942
4672,0.472681
4673,0.757162
4674,0.709308
4675,0.870722
4676,0.991293
4677,0.802311
4678,0.864495
4679,0.753687
4680,0.718759
4681,0.727412
4682,0.518577
4683,0.819853
4684,0.541372
4685,0.719478
4686,0.271543
4687,0.514617
4688,0.312973
4689,0.787956
4690,0.423948
4691,0.193227
4692,0.704651
4693,0.353604
4694,0.575179
4695,0.191016
4696,0.358759
4697,0.51902
4698,0.489121
4699,0.493392
4700,0.947405
4701,0.59155
4702,0.190314
4703,0.335699
4704,0.465479
4705,0.888038
4706,0.26716
4707,0.836558
4708,0.45255
4709,0.577226
4710,0.022561
4711,0.890556
4712,0.273734
4713,0.602382
4714,0.714437
4715,0.123823
4716,0.082778
4717,0.129794
4718,0.839602
4719,0.741889
4720,0.597543
4721,0.489943
4722,0.624647
4723,0.275932
4724,0.038182
4725,0.644804
4726,0.732061
4727,0.252478
4728,0.389688
4729,0.205503
4730,0.08721
4731,0.62064
4732,0.071282
4733,0.918612
4734,0.016959
4735,0.805401
4736,0.154418
4737,0.550494
4738,0.036784
4739,0.598518
4740,0.944149
4741,0.988454
4742,0.4562
4743,0.952198
4744,0.15797
4745,0.526125
4746,0.620775
4747,0.74671
4748,0.300522
4749,0.542097
4750,0.652298
4751,0.22487
4752,0.744199
4753,0.569532
4754,0.873323
4755,0.035089
4756,0.101681
4757,0.101442
4758,0.726496
4759,0.233889
4760,0.552677
4761,0.095318
4762,0.401062
4763,0.741894
4764,0.614707
4765,0.587566
4766,0.980506
4767,0.876418
4768,0.798752
4769,0.130627
4770,0.664703
4771,0.626659
4772,0.404242
4773,0.494526
4774,0.034671
4775,0.638701
4776,0.485552
4777,0.24368
4778,0.073388
4779,0.100511
4780,0.679974
4781,0.403713
4782,0.996099
4783,0.591789
4784,0.430739
4785,0.040146
4786,0.878558
4787,0.501852
4788,0.644574
4789,0.585657
4790,0.900278
4791,0.458128
4792,0.596735
4793,0.570413
4794,0.132796
4795,0.573162
4796,0.929885
4797,0.229961
4798,0.701613
4799,0.040673
4800,0.701372
4801,0.699062
4802,0.625708
4803,0.576674
4804,0.214476
4805,0.462345
4806,0.213659
4807,0.108206
4808,0.138494
4809,0.808625
4810,0.049169
4811,0.441945
4812,0.152192
4813,0.063332
4814,0.089374
4815,0.740181
4816,0.903754
4817,0.615859
4818,0.901817
4819,0.20288
4820,0.019226
4821,0.326119
4822,0.121392
4823,0.998252
4824,0.199732
4825,0.215013
4826,0.785385
4827,0.995698
4828,0.449701
4829,0.104984
4830,0.890917
4831,0.67508
4832,0.192341
4833,0.611878
4834,0.64075
4835,0.380632
4836,0.22486
4837,0.038164
4838,0.331489
4839,0.084461
4840,0.201802
4841,0.752457
4842,0.582344
4843,0.208793
4844,0.170194
4845,0.957698
4846,0.921574
4847,0.639094
4848,0.600074
4849,0.102117
4850,0.160273
4851,0.372377
4852,0.041645
4853,0.528642
4854,0.921921
4855,0.100901
4856,0.189511
4857,0.521464
4858,0.334192
4859,0.94987
4860,0.703043
4861,0.678248
4862,0.807151
4863,0.456588
4864,0.30248
4865,0.399989
4866,0.03447
4867,0.615369
4868,0.658127
4869,0.9063
4870,0.632247
4871,0.467537
4872,0.268311
4873,0.495093
4874,0.278421
4875,0.756404
4876,0.566382
4877,0.19291
4878,0.587426
4879,0.544743
4880,0.077697
4881,0.806443
4882,0.145959
4883,0.997273
4884,0.130099
4885,0.546484
4886,0.551437
4887,0.051736
4888,0.695438
4889,0.659367
4890,0.347503
4891,0.879924
4892,0.379945
4893,0.544946
4894,0.226054
4895,0.323824
4896,0.434284
4897,0.987645
4898,0.991336
4899,0.43455
4900,0.801026
4901,0.712637
4902,0.970889
4903,0.693888
4904,0.919825
4905,0.63642
4906,0.873995
4907,0.393088
4908,0.270209
4909,0.430405
4910,0.267648
4911,0.809554
4912,0.045319
4913,0.003885
4914,0.805041
4915,0.182625
4916,0.198038
4917,0.105468
4918,0.364542
4919,0.771006
4920,0.0718
4921,0.356932
4922,0.079035
4923,0.472945
4924,0.820469
4925,0.697144
4926,0.098129
4927,0.591402
4928,0.414148
4929,0.13285
4930,0.758867
4931,0.831341
4932,0.979505
4933,0.462527
4934,0.669217
4935,0.816047
4936,0.990224
4937,0.520035
4938,0.281986
4939,0.632142
4940,0.333462
4941,0.527553
4942,0.413809
4943,0.964351
4944,0.80309
4945,0.372743
4946,0.846765
4947,0.447086
4948,0.879639
4949,0.790353
4950,0.449127
4951,0.149897
4952,0.162616
4953,0.090724
4954,0.560115
4955,0.465208
4956,0.024381
4957,0.784428
4958,0.120979
4959,0.927015
4960,0.179724
4961,0.650466
4962,0.020588
4963,0.137458
4964,0.439709
4965,0.284362
4966,0.326328
4967,0.296484
4968,0.642746
4969,0.064813
4970,0.543314
4971,0.481548
4972,0.691994
4973,0.697797
4974,0.67395
4975,0.22438
4976,0.78367
4977,0.109377
4978,0.294547
4979,0.975491
4980,0.720727
4981,0.927115
4982,0.395776
4983,0.238794
4984,0.237196
4985,0.238295
4986,0.524862
4987,0.661835
4988,0.614365
4989,0.583768
4990,0.122847
4991,0.060257
4992,0.421551
4993,0.097993
4994,0.279686
4995,0.776483
4996,0.049882
4997,0.324064
4998,0.01433
4999,0.9636
5000,0.535061
5001,0.361156
5002,0.522884
5003,0.90463
5004,0.48052
5005,0.934164
5006,0.126623
5007,0.327152
5008,0.661308
5009,0.813034
5010,0.507875
5011,0.746053
5012,0.490149
5013,0.50516
5014,0.853403
5015,0.723137
5016,0.547348
5017,0.1383
5018,0.485911
5019,0.370208
5020,0.213807
5021,0.66375
5022,0.784283
5023,0.358865
5024,0.694663
5025,0.677763
5026,0.421413
5027,0.461644
5028,0.696828
5029,0.525032
5030,0.635044
5031,0.074164
5032,0.355296
5033,0.737619
5034,0.31283
5035,0.392087
5036,0.135074
5037,0.755343
5038,0.412264
5039,0.170406
5040,0.366646
5041,0.803034
5042,0.813886
5043,0.91091
5044,0.680965
5045,0.002203
5046,0.069049
5047,0.101536
5048,0.827363
5049,0.413873
5050,0.589346
5051,0.449772
5052,0.23228
5053,0.306262
5054,0.427369
5055,0.712714
5056,0.95465
5057,0.997557
5058,0.752972
5059,0.437148
5060,0.048754
5061,0.538279
5062,0.371434
5063,0.026507
5064,0.929442
5065,0.599334
5066,0.012919
5067,0.955963
5068,0.167741
5069,0.819763
5070,0.57789
5071,0.783379
5072,0.167933
5073,0.512204
5074,0.459191
5075,0.110198
5076,0.713215
5077,0.330163
5078,0.551315
5079,0.955224
5080,0.030277
5081,0.32765
5082,0.269918
5083,0.267678
5084,0.738082
5085,0.842153
5086,0.535563
5087,0.505505
5088,0.909333
5089,0.348731
5090,0.603834
5091,0.732405
5092,0.413701
5093,0.311518
5094,0.682938
5095,0.63063
5096,0.369381
5097,0.661868
5098,0.276181
5099,0.124124
5100,0.962297
5101,0.329629
5102,0.04805
5103,0.913045
5104,0.805161
5105,0.91649
5106,0.381189
5107,0.625348
5108,0.794943
5109,0.296011
5110,0.240921
5111,0.584497
5112,0.741915
5113,0.490985
5114,0.512167
5115,0.77984
5116,0.402955
5117,0.542259
5118,0.156889
5119,0.715781
5120,0.488423
5121,0.709655
5122,0.0531
5123,0.148914
5124,0.629611
5125,0.576276
5126,0.878371
5127,0.523198
5128,0.324766
5129,0.71052
5130,0.147776
5131,0.903997
5132,0.308978
5133,0.107895
5134,0.880326
5135,0.857668
5136,0.335858
5137,0.410187
5138,0.69566
5139,0.194737
5140,0.532935
5141,0.286568
5142,0.917992
5143,0.325295
5144,0.945794
5145,0.660602
5146,0.553837
5147,0.344676
5148,0.863432
5149,0.335077
5150,0.148787
5151,0.273351
5152,0.445697
5153,0.697883
5154,0.867122
5155,0.016313
5156,0.409556
5157,0.968954
5158,0.219848
5159,0.648235
5160,0.7656
5161,0.542024
5162,0.5296
5163,0.801654
5164,0.01563
5165,0.663959
5166,0.058014
5167,0.855624
5168,0.617859
5169,0.195187
5170,0.393357
5171,0.932383
5172,0.254372
5173,0.810727
5174,0.125008
5175,0.436143
5176,0.739046
5177,0.2297
5178,0.187262
5179,0.804085
5180,0.008088
5181,0.589507
5182,0.387918
5183,0.932539
5184,0.85462
5185,0.927617
5186,0.638762
5187,0.838581
5188,0.665748
5189,0.80481
5190,0.306036
5191,0.461245
5192,0.795306
5193,0.344912
5194,0.766641
5195,0.303129
5196,0.719496
5197,0.641562
5198,0.14602
5199,0.486597
5200,0.560457
5201,0.734741
5202,0.03363
5203,0.77339
5204,0.110646
5205,0.577454
5206,0.247898
5207,0.709865
5208,0.945732
5209,0.857482
5210,0.949423
5211,0.359913
5212,0.206842
5213,0.40749
5214,0.019235
5215,0.15313
5216,0.530708
5217,0.831104
5218,0.059646
5219,0.617606
5220,0.574958
5221,0.053549
5222,0.535238
5223,0.46879
5224,0.493769
5225,0.777366
5226,0.697884
5227,0.701922
5228,0.151219
5229,0.695576
5230,0.68755
5231,0.508677
5232,0.29668
5233,0.87735
5234,0.111049
5235,0.204297
5236,0.111918
5237,0.735745
5238,0.277449
5239,0.14377
5240,0.17381
5241,0.173216
5242,0.701634
5243,0.683231
5244,0.713497
5245,0.340773
5246,0.796815
5247,0.063936
5248,0.217283
5249,0.157218
5250,0.617713
5251,0.497156
5252,0.126622
5253,0.23736
5254,0.305768
5255,0.652169
5256,0.865369
5257,0.05739
5258,0.781637
5259,0.044217
5260,0.472232
5261,0.211099
5262,0.499477
5263,0.900534
5264,0.127127
5265,0.729303
5266,0.642859
5267,0.455465
5268,0.112388
5269,0.652259
5270,0.049107
5271,0.810466
5272,0.269579
5273,0.803563
5274,0.74493
5275,0.512311
5276,0.192958
5277,0.981624
5278,0.420478
5279,0.991348
5280,0.494213
5281,0.040832
5282,0.675786
5283,0.86905
5284,0.358905
5285,0.888029
5286,0.617226
5287,0.853101
5288,0.208446
5289,0.519688
5290,0.582906
5291,0.902152
5292,0.872528
5293,0.976896
5294,0.80551
5295,0.224756
5296,0.275555
5297,0.474395
5298,0.510117
5299,0.829096
5300,0.434759
5301,0.869455
5302,0.014411
5303,0.694473
5304,0.102552
5305,0.476454
5306,0.055746
5307,0.961479
5308,0.858782
5309,0.380092
5310,0.575066
5311,0.649442
5312,0.450995
5313,0.706527
5314,0.228111
5315,0.74077
5316,0.039023
5317,0.170405
5318,0.189745
5319,0.891783
5320,0.249926
5321,0.738468
5322,0.838375
5323,0.213007
5324,0.673447
5325,0.768317
5326,0.959471
5327,0.016633
5328,0.746403
5329,0.644839
5330,0.489431
5331,0.066009
5332,0.301537
5333,0.831546
5334,0.04136
5335,0.797123
5336,0.341423
5337,0.041001
5338,0.065823
5339,0.748172
5340,0.729142
5341,0.728092
5342,0.455917
5343,0.543315
5344,0.240144
5345,0.6147
5346,0.555119
5347,0.755784
5348,0.709207
5349,0.327728
5350,0.316204
5351,0.886885
5352,0.33529
5353,0.336035
5354,0.386584
5355,0.980354
5356,0.213162
5357,0.998538
5358,0.590703
5359,0.240459
5360,0.429244
5361,0.194652
5362,0.004305
5363,0.75332
5364,0.357722
5365,0.115963
5366,0.232928
5367,0.483435
5368,0.620465
5369,0.540522
5370,0.164321
5371,0.740491
