,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
gasPrice-79,9.02,9.1719189403,9.5198301458,9.4377439518,9.565260796,9.8933828884,9.8517723446,10.0275827612,10.2875240001,10.5836110593,10.5845285533,10.8064996795,10.7470348789,11.1401738196,11.4274385648,11.7593326756,11.5984466685,11.5671838299,11.5573097454,11.6593674771,11.816640242,12.0331691858,12.0771482858,12.2922058363,12.4386415559,12.3521594665,12.4436881022,12.4398659394,12.2401512382,12.7598443293,12.8565994668,12.736001109,13.0122171456,12.7878829599,12.5312995012,12.8875701752,12.823132009,13.1245543741,13.2543149747,13.0380048869,13.1270895694,13.1577621511,13.4652688395,13.7406715269,13.8907395123,14.0777448977,13.7953658757,13.8868342653,13.9458125952,13.8062463384
gasPrice-80,9.02,9.2840089132,9.0837667699,9.1065226835,9.4253828524,9.4971223101,9.6135452354,9.8601691615,9.8313602268,10.0004680367,9.8601876481,10.0537037912,10.2141531059,10.2446325014,10.0501896018,9.9790714985,10.3235507234,10.4849505813,10.5107300712,10.8289703734,10.9232861044,11.2612267907,11.6603974521,11.970327048,12.4310140887,12.2415660279,12.1187436594,12.1713458288,11.9968006659,12.0699924275,12.07585912,12.0295984456,12.2028986588,12.2463412061,11.9451003887,12.097629043,12.2128983258,12.1999163188,12.3975212581,12.4552657069,12.5968782349,12.3488397728,12.3341395468,12.1657819571,12.21001698,12.1323479255,12.3723984088,12.605248934,12.6770025778,12.4361842752
gasPrice-81,9.02,8.9005552408,8.9630985247,9.1039857131,9.285963914,9.5968664818,9.7034765239,9.9436914449,10.3557431315,10.4357281751,10.3939427127,10.4983169093,10.7483428105,10.9603931419,11.095434348,10.8454516871,11.0049999598,11.0259115534,10.9262563134,10.8623898732,11.0829116518,10.994486797,11.1766726202,11.2234319487,11.5482992554,11.6618828403,11.7553475454,11.7987952293,12.1116287978,11.9082570074,11.8696388769,11.7143624444,11.6856029392,11.674225186,11.6685455823,12.0832920566,12.3755288912,12.4236270328,12.7872251598,12.7805698364,13.0155743976,13.1581515908,13.3434175333,13.6843102426,13.7245560476,13.6543974264,14.2112944669,14.4249264605,14.698538747,14.7171554604
gasPrice-82,9.02,9.0556155069,9.0431196083,8.8583881385,8.7723847106,8.9769554051,9.0736075009,8.9835071978,8.9801964727,9.0654296073,9.0710151036,9.0953308851,9.0718216831,9.1701550502,9.2915276347,9.2413130043,9.3136653662,9.1959869642,9.3247520011,9.5779216346,9.5565721406,9.7117599754,10.0762782651,9.9421482312,10.2739694489,10.1737988903,10.3057175914,10.0449198951,9.9898724241,10.3117846438,10.4334530989,10.3075776385,10.5373436349,10.4416665513,10.5489925656,11.0042503655,11.1128699558,11.0960674357,10.8922929353,10.8778359104,10.687411738,10.9329208082,11.0964124455,11.3605514593,11.2868325599,11.2466530367,11.3934572818,11.7520308817,11.7680830357,11.8237432864
gasPrice-83,9.02,9.3860131091,9.6074022217,9.5645062431,9.7944788849,9.9529163865,10.0254306751,10.2700484772,10.5884392137,10.8255115664,10.9093476883,11.2094384216,11.161629212,11.3420755938,11.4012013957,11.7129338054,11.7441556948,11.9611908872,11.7683050567,11.6412692056,11.9583700987,12.3825271649,12.6799356691,12.9548935479,12.7727376556,12.7244774775,12.4343773882,12.8589148021,12.7857182904,12.703152432,12.8506548738,12.8534253731,12.6960587996,12.8391229624,12.9268034707,13.1411257535,13.3473854245,13.5480357105,13.6731712895,13.9554516652,14.1494214672,14.2572557144,14.1949010408,14.0438081278,13.9471101442,13.7533134612,13.9315320496,14.0940318964,14.0382116423,14.3105755871
gasPrice-84,9.02,8.8672884892,9.0258461232,9.0677405409,8.9518445902,9.0717995458,8.8959348288,9.2010680757,9.3565260648,9.3807096655,9.4957828244,9.5095977227,9.7120700307,9.8192516257,10.1395694913,10.1718416111,10.1611511468,9.9890606853,10.4736910894,10.4772609857,10.6043854561,10.5066155492,10.6121585234,10.9757558587,11.1334462671,11.1547188953,11.3601978307,11.2674831716,11.3087088463,11.3059593467,11.2026354061,11.5343598408,11.6589292262,11.9586640978,11.8652111887,11.789378313,11.5987912842,11.727087547,11.8646869305,11.9016745595,11.9254269054,12.3571036713,12.5647869085,12.4930418313,12.6474893059,12.5617522623,12.9385657832,13.2796559866,13.3670355869,13.7443810669
gasPrice-85,9.02,8.8415311866,8.9834624528,8.9842288189,9.0217027193,9.0183836494,9.0221843247,9.2150467004,9.2403169975,9.2048616788,9.1958037309,9.1269716736,9.1608638335,9.2846840319,9.185922635,9.4757483521,9.6989539588,9.9535796053,10.1546858166,10.1635802594,10.4681647137,10.2166245312,10.4018088091,10.4017293379,10.6211929203,10.9638031432,11.053496018,11.1791244941,11.125371955,11.4423920149,11.3433083951,11.6075574879,11.623695076,11.8422642109,12.2144473607,12.3388785201,11.9836232021,11.8164473589,12.0123248948,12.0752122324,12.2256755211,11.9824065253,11.9176997061,12.0913133053,12.2278105206,12.485246804,12.7746753383,13.1006591216,13.420728531,13.609254726
gasPrice-86,9.02,8.9856047024,9.0775350377,9.1850277422,9.0190891301,9.0477204884,9.1820961429,8.9580135231,8.8001025139,9.1168708877,9.2894132835,9.3559557926,9.5476074432,9.5740999964,9.5682262312,9.7036435325,9.9039912809,10.1223236653,9.9997425995,10.1466914263,10.0605131459,9.884807819,9.7576900495,9.8856713356,9.8632862886,9.7190125079,9.69512189,9.7603689529,9.9018221646,9.6755092273,9.8547483675,9.7742141058,9.9276401872,9.8718524935,9.8412284533,9.8357596636,9.7342932968,9.6135496811,9.8347462372,9.857311332,9.9840538246,10.4143010715,10.2720347603,10.353210257,10.2682104639,10.5323870771,10.6702016216,10.7155342519,10.6353831915,10.4077450912
gasPrice-87,9.02,9.2429170689,9.3212520693,9.3318161369,9.5096854637,9.5293357537,9.583108356,9.619104959,9.5809874014,9.8014858903,10.0412396687,10.0697206636,9.960804661,10.3949568146,10.5436063758,10.7193586128,10.7212649344,10.8224325189,10.7441522514,10.998625029,11.2757951409,11.0798179126,11.0848034295,11.3517456233,11.3519031592,11.6733042665,11.6628526748,11.7087919794,11.5457424198,11.7407466129,11.7954535446,11.8068781562,11.8488676458,11.7874069409,11.6669781909,11.838330713,12.2987733837,12.7978231506,13.0912041329,13.2047099502,13.1514322652,13.3133801178,13.5555680251,13.5251545767,13.6637852778,13.7151191706,13.7945445873,14.2442462592,14.5667963677,14.805013497
gasPrice-88,9.02,8.9734770896,9.1047942272,9.2497696194,9.2224666984,9.1406558147,9.2122440661,9.4288168643,9.6755906837,9.9883984434,9.9153142068,9.8491549736,9.9681050932,9.9497736822,10.161627249,10.1733613402,10.2035818997,10.2967270747,10.4219317695,10.4316655122,10.8082965479,10.902600076,11.0485342318,10.9062177554,10.9042031472,10.7247923679,10.6317294988,10.8279129417,10.7424730712,10.8126911303,11.1596526044,11.3236863294,11.3236302021,11.2462916536,11.3620702037,11.475895581,11.7268216995,11.7030937003,11.4698157934,11.365081585,11.2206916673,10.9942910236,10.8077397165,11.3216411003,11.1638547932,11.4184923427,11.3171981202,11.824927388,12.3245138583,12.2018063181
gasPrice-89,9.02,9.1434219324,9.1651035145,9.4752175203,9.7391024118,9.7964313689,9.8898215075,10.3252228582,10.406438054,10.3342649313,10.393792105,10.553964094,10.8755420599,10.693594859,10.6573936235,10.8838347742,11.2008595727,11.5144046606,11.4846233278,11.5137316524,11.3620331054,11.5728801373,11.6952519691,11.8313714727,11.6942401491,12.1272426321,12.4530055531,12.5632084406,12.3244205496,12.7175302607,12.7126258873,12.9947590271,13.3036800964,13.4291782862,13.6322596346,13.8627857786,14.5088665824,14.736740985,14.8555591767,15.462925653,15.6605131024,15.4065101362,15.1733444844,15.2484121846,15.3751898103,15.3131919096,15.0471284234,14.9867028732,15.4397936421,15.2696119112
gasPrice-90,9.02,9.0131528832,9.0467660752,9.3146346886,9.7373678964,9.9194981371,9.8087901897,10.1876396019,10.2926910547,10.2773502397,10.3272790264,10.7319483224,10.6600023266,10.7772965861,10.595655728,10.669874423,10.9150016933,10.9661617838,11.3394967734,11.2624194312,11.0227794006,11.0669785018,11.0132903028,11.0571801775,11.3593503223,11.3196853842,11.7228847814,11.7217354652,11.4633422435,11.4191571297,11.534255526,11.6775661176,11.8575346912,11.8979127322,12.2292510534,12.6041704432,13.1484646651,13.1266433299,13.3481416302,13.9372106066,13.7353773758,13.431721958,13.497753758,13.7566328779,14.0519216294,14.3404938636,14.2944612893,14.8060598094,15.035416372,15.728647221
gasPrice-91,9.02,8.9223876801,9.0024367607,9.3496615457,9.5493386104,9.4440561298,9.3438675261,9.2352069693,9.5824708837,9.8752495192,9.9168282979,9.9252682636,9.9935043505,10.1784208862,10.2737852952,10.6434072259,10.5837151907,10.6137990943,10.6560812427,10.8505326804,10.7645176473,10.8594373743,10.9102831041,10.9917847195,10.9248253349,11.3281658395,11.5341457978,11.892333687,11.8895139208,11.8308367078,11.7818911086,11.6252129239,11.8950486144,12.2940244436,12.3075360222,12.5383903827,12.5273029368,12.3591063808,12.4197262616,12.7610060199,12.9416933235,13.0273040174,13.1509052184,13.3110259654,13.5015541907,14.0399737297,13.9384952777,13.848835205,13.7120589279,13.9768760008
gasPrice-92,9.02,9.0028856296,8.8330414914,8.8373478684,9.0572485769,9.0530751244,9.2581451725,9.190818786,9.2203915292,9.3286418811,9.4081281816,9.5374188323,9.5876062317,9.5970914051,9.9149663445,10.0983157054,10.0077093547,10.2968524446,10.6795421841,10.486535964,10.761354499,10.8814065072,10.8621370262,10.9855076805,10.9731944829,11.1282944593,11.4959875533,11.7372020455,11.8476168801,12.2343085285,12.4868505283,12.5063079358,12.9600828877,12.7343979906,12.7697407262,13.074097083,13.1580895546,13.2280045909,13.6217752301,13.8170476964,13.8980349361,14.1867035148,14.3892574159,14.1364253191,14.4276800459,14.693420006,14.8905228827,14.9952580088,15.4258983562,15.9476956224
gasPrice-93,9.02,9.1730939318,9.0019821658,9.0571923629,9.3448459146,9.249364938,9.196347343,9.581610945,9.766609777,9.8695105259,10.2605851972,10.1533485716,10.2162827652,10.4103872551,10.6868680802,10.9973676171,11.1644020484,11.13681597,11.2266693907,11.1591647878,11.2668422488,11.1824666862,11.3942981306,11.6395641681,11.9351802835,12.186966186,12.3232519165,12.6052142597,12.8047660538,12.9546196218,13.1160869689,13.6267253449,13.6069531001,13.9369485096,13.7812574707,14.3681079192,14.7213072099,14.9038731309,14.9352671324,15.2226929431,15.3927399444,15.5379534515,15.6539401163,15.9075587708,15.5957523238,15.3993000124,15.4685540912,15.7500841142,16.1613752198,16.5589052265
gasPrice-94,9.02,9.0930584708,9.0189900068,9.2450451293,9.2673650176,9.3469090973,9.5438111607,9.8733360667,9.917318014,10.1440796197,10.0891582148,10.2014128742,10.3211603388,10.4818917968,10.6252504321,10.7174551154,10.9030148185,11.0145677105,10.978627077,11.2167804927,11.0669390402,11.4745905341,11.7569092965,12.1041191357,12.5536761228,12.3690353511,12.7482417003,13.2233698181,13.1506198084,12.8540218456,13.0064504724,13.3737612268,13.2615096352,13.6964409645,14.0882996643,14.210000496,14.2945136113,14.4337061822,14.3145577929,14.5350373186,14.487683567,14.9576273131,14.9066537286,15.3505762513,15.7518361432,15.6529973685,16.1052005488,16.2572532934,16.8333970963,17.2053202044
gasPrice-95,9.02,9.0730412122,8.9985125453,9.264301046,9.5599132844,9.6690484234,9.9277138909,9.7264246265,9.8127215175,9.7250964926,9.7034742098,9.64325668,9.4263549341,9.6929871496,9.741383549,9.8154481324,9.7653076059,10.0501192286,10.2417582295,10.4236448589,10.5793662136,10.6351031541,10.6659658784,11.141909369,11.2329516162,11.7396162304,11.8083732817,11.916369682,12.2713765246,12.5768220382,12.599072298,13.2024846502,13.8375278793,13.6287393303,13.5041984288,14.0462569248,14.3386470183,14.3926984498,14.8895704642,14.8535277029,14.8758064709,15.2183353095,15.4344748068,15.1512061736,15.3342538039,15.6110210291,16.0095656594,16.1133165759,15.9035372505,16.2137961528
gasPrice-96,9.02,8.9767819304,9.0511821203,8.9015558587,9.3138695834,9.2014361675,9.304194523,9.3292819543,9.6454033701,9.8822990517,10.2622585338,10.1897247313,10.0944416074,9.9506440468,9.7607099,10.1099952113,10.3149548694,10.3658832351,10.4423441116,10.7139286122,11.0940496868,11.0768021111,11.4625512102,11.5407499345,11.8475940223,12.1469184668,12.5634166347,13.1720940979,13.2363694338,13.1261971443,13.3935294471,13.2533953384,13.315939839,13.3631481159,13.3081462758,13.3398361186,13.4523792554,13.3589013436,13.2580263039,13.529582169,13.9746099229,14.2011365156,14.3251660377,14.4176367056,14.6272911839,14.7867881763,14.8158840383,14.9105327882,15.1014107751,15.0389097934
gasPrice-97,9.02,8.9080250114,9.136027249,9.0381941266,9.135151807,9.1475176521,9.2123571429,9.3428919918,9.3355257084,9.6087005421,9.9361786734,9.9872408195,10.4063212655,10.4799940122,10.1865684013,10.3571754511,10.4003464126,10.6374755191,10.7363637509,10.6792402764,10.9024262162,10.8543639795,10.9384975538,11.4120065104,11.3818547254,11.2577931459,11.3582912743,11.7373338314,11.6605063029,11.8132369499,11.8731262577,11.6131508956,11.7840087736,12.205318943,12.3595665505,12.4193095306,12.4499893999,12.5185061608,13.070330047,13.3339299057,13.6542123845,13.8599814808,14.2218480681,14.3180089081,14.6129304643,14.5064158577,14.4866689723,14.5552464101,15.0261068029,15.3148642179
gasPrice-98,9.02,9.2294449948,9.5261428262,9.7499021644,9.7679724757,10.1086189473,10.0919932552,9.9667445414,10.1705847454,10.1240856997,10.0504206475,10.0059543925,10.0554541175,10.121120572,10.2744847362,10.4460004573,10.5063301963,10.2119269455,10.3702203677,10.4608423789,10.4997790668,10.5252053666,10.5837603871,10.6269610273,10.9787972966,10.700291648,10.6256655666,10.7127464461,10.6735198311,10.8691961504,10.9740408849,10.7085336853,10.6176206397,10.7950955161,11.2382145011,11.1431551593,11.3240102618,11.2706284108,11.5385739185,11.6913502193,11.9849294945,12.0435832452,11.9406001544,11.8788035495,11.9460250309,12.113670682,12.2033231769,12.3876218575,12.1928124973,12.4695855405
gasPrice-99,9.02,9.1489596841,9.3641341532,9.5883866431,9.4317427396,9.5718478663,9.6667202864,9.8848236936,10.1457034998,10.3066326441,10.3784315213,10.5415955019,10.6797981445,10.4301296798,10.7042505847,10.9490664216,11.1177203198,11.0953791045,11.0982255733,10.8850632627,10.6757686017,10.5027365959,10.351776422,10.4470855351,10.5898782675,10.6751380276,10.6729069138,10.3922646314,10.7763925,11.0994217382,11.4541699337,11.5152830135,11.6595673403,11.6849785555,11.5621885118,11.7245302531,11.995533087,12.1538449918,11.9079817122,12.0923412152,12.4181827153,12.4686953979,12.3773786589,12.2935169572,12.3976870534,12.6493885671,12.8099833682,13.1537868853,13.4335298999,13.6601642434
gasPrice-100,9.02,9.2742744788,9.6289227847,9.6334581871,9.7337574989,10.0179263569,10.0420781988,10.1639166716,9.9164257971,10.3517701431,10.2803210592,10.3307872793,10.5846704058,10.994363321,11.2209689094,11.4128905854,11.1787026109,11.6031318045,11.5254379451,11.8522140121,11.92507222,12.0084009443,11.9260775568,12.3008483131,12.2094251668,12.3819253569,12.3891650254,12.5035757954,12.7401144278,12.6184811131,12.7251272083,12.5719437365,12.8056440624,12.7382075695,13.0618782152,13.4057053759,13.6397674559,13.5494231126,13.9744478804,13.7811636567,13.7185288182,14.0105417931,14.265105973,14.2837171136,14.6263173856,14.9936585851,15.2642926483,15.0609486832,15.0815897313,14.9249296609
gasPrice-101,9.02,8.955507379,8.8158922927,8.7307386741,8.7258616984,8.6729727818,8.8070751365,8.9312300573,8.7944595556,9.1312645341,8.9868159689,9.1861791582,9.4186195763,9.5416002457,9.4417413877,9.6235782123,9.6384695476,9.7006955997,9.9124671421,9.78229138,9.9367132572,10.1668991423,10.1412902322,10.2326354408,10.393744806,10.7201199177,10.6106118582,10.7158124767,10.6458504119,10.7883236688,11.1613119766,11.2606558851,11.1400742509,11.4812916816,11.8330049602,11.7844077295,12.0093995596,12.397169179,12.6667849845,12.8308798634,12.67647855,12.9994944,13.0533062438,13.3804703784,13.2526401859,13.2578056459,13.5902975645,13.9126388189,13.83526549,13.9668210236
gasPrice-102,9.02,9.0068173,8.968924318,9.096850475,9.1028735562,9.0118107626,9.2110495636,9.1873169365,9.3306403732,9.567033299,9.4471687391,9.2919046594,9.4768884918,9.5361871645,9.5676123917,9.7283373913,9.7391326274,9.8689387794,10.0140891345,10.0056260626,10.308179437,10.4239294218,10.5950844129,10.5126884673,10.6228261509,11.0135600002,11.2054912068,11.3392590141,11.6183001478,11.8258642926,11.701672109,11.8733154574,12.0189853198,12.2698806879,12.417976281,12.6076268135,12.5646374351,13.0128186394,13.1422884643,13.1821137249,13.303313869,13.8567024364,14.5041786967,14.6701819752,14.9689657496,14.7613351309,14.7321981913,14.8400220486,14.8291978263,15.1041872029
gasPrice-103,9.02,9.2214449229,9.4217556998,9.4531511294,9.4594263856,9.6179909768,9.7415929182,9.9349112089,10.0317189733,10.3260134367,10.5114830747,10.7686670785,10.9866559998,11.2075235256,11.1584863163,10.9223159009,10.7442528676,11.0632492905,11.0304733321,11.1265887238,11.2035973518,11.409076921,11.4627020977,11.8049294832,11.9824730917,12.1170914989,12.507578063,12.63069129,12.5356949527,12.6562134589,12.8261231558,12.6962250182,12.5393094421,12.509648554,12.3581997892,12.5686964931,12.8302776663,12.8455210941,12.9106817666,12.8025674983,12.8142399241,12.5385864783,12.4495713933,12.6213117997,12.5958494352,13.0560235589,13.312971454,13.2896743927,13.4742207094,13.4900082592
gasPrice-104,9.02,9.3125923525,9.3763389754,9.4058397281,9.2114477708,9.1788637481,9.5452871012,9.7410956363,9.8744937788,9.8064179679,9.8846906145,9.8944314832,10.2460637186,10.3143239418,10.5707721363,10.511497398,10.5648538246,10.2960498066,10.6872342593,11.0599033943,11.2569891792,11.2183046365,11.2657857817,11.6073079808,11.4161137851,11.6187767039,12.0206549967,12.3626414422,12.3614059548,12.7161205535,12.9006689907,12.8874886964,12.8495357613,13.3148689889,13.1235080904,13.4885732062,13.6048655424,13.9559599763,13.7094402732,14.19298391,14.3705610716,14.6143441396,15.1468096155,15.1137001238,15.8068385213,15.9119716804,15.8531713004,15.6604856478,16.1805692841,16.1634532017
gasPrice-105,9.02,9.1322225012,9.1204866923,9.5029514375,9.5847453415,9.5291999098,9.6455149477,9.769126631,9.8587001461,9.9549094492,9.9621634745,9.9039133634,10.1139652424,10.1821868554,10.2117044677,10.4759567311,10.9381815467,11.2779353873,11.4125254812,11.7047751247,12.1025835886,12.3295744527,12.8739185996,13.1867320155,13.2203152081,13.356986304,13.1772104615,13.4158557774,13.7507820824,14.0193902452,14.3776700579,14.3104791117,14.3018339492,14.4557864357,14.4449227309,14.8658613448,15.0969618597,15.4802893897,15.5590605965,15.8575956197,15.9525090385,16.2040474774,16.4893074768,16.7147404066,16.8314692995,16.8181681947,17.3519060517,17.9024206567,17.9567296761,18.1129389796
gasPrice-106,9.02,9.4510902473,9.4824967402,9.6615906654,9.7671664069,9.7787130343,9.8090110042,9.7953856074,9.8249023115,9.995154975,10.2120673356,10.3332760578,10.3606212787,10.4145517027,10.4286954892,10.789418461,10.7082036519,10.7543564336,10.7304166541,10.7420838578,10.7962396085,10.5598454691,10.6878937517,10.7906285087,11.0846982404,10.8892079531,10.970537432,11.2905627106,11.2031333555,11.5964246449,11.6417466457,11.3977590128,11.0876213402,11.2563229174,11.6130558204,11.5235764624,11.5918875461,11.7251424433,11.7535487753,11.7949079292,11.6020873069,11.9571874571,12.1707837313,12.1811992406,12.1607577244,12.3443206184,12.4223583726,12.4340490796,12.5006623057,12.620065298
gasPrice-107,9.02,9.2399170389,9.2171990671,9.0672898878,8.9697137603,8.9128299271,9.0201734835,9.1827982812,9.44788083,9.7492465392,9.7813456837,9.6930030916,9.9621926219,10.2516410163,10.2626916683,10.1389997165,10.3146268241,10.3324552493,10.4756321986,10.9130836455,11.2685289377,11.2814125489,11.3208214879,11.4400235466,11.5552418862,12.094185632,12.0849901753,12.0749633671,12.0223645196,12.1835484913,12.1525061107,12.1691135999,12.0711153459,11.9918169381,12.1171895756,12.2320421953,12.6989701883,12.8394763511,13.2089399923,13.7518636609,13.8637104177,14.0626058147,14.2585049754,14.3868421614,14.270384471,14.4631039153,14.4989800649,14.2518593587,14.2483402135,14.1933005938
gasPrice-108,9.02,9.2254153741,9.4598704896,9.5107491668,9.823486914,10.2671458254,10.4200733583,10.7372425795,11.0337077631,11.0752191671,11.1890508292,11.2479882115,11.3042396372,10.9931494259,10.8503749567,11.0796115363,11.0679638646,11.4728613143,11.7355905941,12.1907146702,12.3253882951,12.6081657894,12.8061290054,12.5033124269,12.7127010381,13.1408334469,13.1081980192,13.2214374453,13.5564543773,13.7511502635,13.9654191889,13.9608026491,14.1387118934,14.404501717,14.5045542281,14.696498906,14.5100746704,14.4262397726,14.5770710737,14.660540593,14.6992457404,15.1575321798,15.3184791357,15.35280498,15.6369550365,15.7295697462,15.9574801259,16.0856600229,16.7153388008,16.9401126133
gasPrice-109,9.02,9.0405444659,9.2222056367,9.3910465597,9.5367897252,9.6333458591,9.8419230603,9.6395158592,10.004763665,10.0988404329,10.4021708972,10.3756780408,10.6437927428,10.7980891993,10.6923432936,10.9570985085,11.3276020215,11.3604856817,11.1661931334,11.295646873,11.3186652572,11.339849987,11.4010542495,11.3649432599,11.4517946299,11.5362341392,11.6714420642,11.7768135049,11.4726815267,11.724316494,12.0650553618,12.3712359343,12.6946564119,12.9262109141,13.0730679049,13.5126337586,13.3433198506,13.5353948978,14.0188569382,13.8812173074,14.3314328293,14.1200066815,14.4836179059,14.39438322,14.1718522481,14.5228251663,15.1211577017,15.2419619169,15.1751219616,15.2389097866
gasPrice-110,9.02,9.1094510016,9.0448332826,9.3675548709,9.4246754312,9.6555498851,9.875484702,9.8094011977,9.9397744318,10.0000810899,10.1390739939,10.1421726308,10.1334323652,10.1306312595,10.1367890966,10.190538073,10.4224909525,10.6647652311,10.8305044944,10.9303782814,11.0780317298,10.8501415748,10.9758276637,11.120880278,11.3296852554,11.7359837471,12.0984861534,12.1415383445,12.1560530279,12.0775374312,11.9303672541,11.9914111193,12.0724104584,12.4535115325,12.5242901267,12.5155452608,12.7176336135,12.8827029191,13.1136383781,13.1553529465,13.1992833414,12.9790182826,13.1572984758,12.9282742392,12.6952624051,12.6792700942,12.9849185037,12.7203012573,12.8918732354,13.4003634983
gasPrice-111,9.02,9.0535442794,9.1766033064,9.379195455,9.330791043,9.4734917202,9.5390972648,9.7838653084,9.9293185128,10.1946331441,10.0720697824,10.3516865386,10.5461642363,10.8905184133,10.9439439625,11.1087960679,11.416712108,11.57340773,11.7069543167,11.9442598659,11.7666285463,11.7989719301,11.9546216181,12.3616156737,12.7580333067,12.6337556191,12.8135487092,12.6710811308,13.1366412294,13.5776667648,13.5415537119,13.8579968342,13.5758847318,13.8585450048,14.0369214711,14.0391439718,13.8091688848,13.7162873221,14.0802633946,13.7651889478,13.7835212056,13.947787179,14.0713567205,13.9128412955,14.2822336609,14.5915750569,14.8543304195,15.0577633749,15.401582664,15.4527180551
gasPrice-112,9.02,8.8477113978,9.014639201,8.9137767907,8.88696407,8.7774554084,9.0010021466,9.2313298563,9.1599121915,9.0914786299,8.9667031191,9.1800041595,9.4358776996,9.613919003,9.6518642406,9.7728957646,10.0296939582,10.1005027632,10.1007581473,10.2832284015,10.4167252897,10.5268244172,10.4595511382,10.4713111816,10.3215096699,10.3392650757,10.5070662064,10.7478402017,10.9028287261,10.9825657488,11.0396659424,11.161255504,11.6061422049,11.6436293471,11.8554117587,12.0890353109,11.9513078298,12.1514797874,12.3792227802,12.6442323882,12.7884511896,12.8835993962,12.8513998932,12.9411436181,13.3624797911,13.2293197661,13.4435166991,13.3703295785,13.3445002126,13.7160049582
gasPrice-113,9.02,9.2670226721,9.4728287312,9.7665188422,9.9147375957,10.1127766869,10.4311783677,10.4763219263,10.8757285901,10.7567488218,10.6351062193,11.0867722065,10.9897630903,10.7411437134,10.9293442991,10.8833409522,11.1515895149,11.2529309363,11.3663662222,11.5616208079,11.4011614866,11.3134377088,11.3084707347,11.7664656338,11.7066178125,11.4695276808,11.4717118807,11.7584066864,12.0140284664,12.2853697233,12.5604848791,12.7214558867,12.9211989395,12.6185477991,12.4336531607,12.4745987467,12.4420790246,12.7898300724,12.560815107,12.5729234364,12.9186427023,13.0770706962,13.0969844537,13.3320750321,13.506217195,13.8392812093,13.6682421738,13.4858637804,13.8274611201,14.3382025088
gasPrice-114,9.02,9.016191791,8.9250775496,8.8533411183,9.0073088843,9.3305004146,9.562012339,9.8569138076,9.8361605606,9.9693852547,9.8675150286,10.1134203095,10.190766811,10.3178869591,10.5147774934,10.61583004,11.0682704572,11.4271775381,11.5646298299,11.7901974404,11.9141994457,11.6618732234,11.4328433098,11.3993915697,11.5239975709,11.4494119622,11.5833831456,11.7300346806,11.7630044326,11.6915071131,11.70576442,12.1870790484,12.3605104187,12.1140597348,12.1389049591,12.0891578112,12.2502129359,12.5866378107,12.2672593913,12.404716216,12.5754600569,12.777036752,13.1191740564,13.663281313,13.7334816581,14.268576727,14.905385192,15.2528280256,15.4419897629,15.6086823736
gasPrice-115,9.02,9.0582555787,9.3774866518,9.5172025231,9.3203581631,9.4872204971,9.3937279764,9.4248697262,9.2119321863,9.3941700764,9.4161421886,9.4920516641,9.7961977173,9.6389337217,9.5471025757,9.7690842252,10.0811310886,10.2975067694,10.3947312743,10.6550498632,10.5470226601,10.7534615303,10.6267921304,10.7439969692,11.0897507384,11.5047708042,11.2509290892,11.3309177277,11.524049728,11.9243144393,12.1453911857,12.415694307,12.6493820387,12.8744934303,12.7842419321,12.9242132713,13.0789021826,13.197267259,13.364652942,13.2961470956,13.4116289713,13.2020089128,13.0211509945,13.2685690514,13.2138263659,13.0492473799,13.6764431878,13.3658206831,13.5765295558,13.5902650894
gasPrice-116,9.02,9.0009704394,9.1860792714,8.9500712245,9.0797975476,9.2260472122,9.5566119879,9.6847921358,9.8125303554,10.0167247139,10.364384884,10.6446748769,11.0763820403,11.0892951754,10.9245020608,10.9363515312,10.8747932185,11.2910428754,11.6041902375,12.1320313276,11.9182196508,11.9752810044,11.8988543832,12.0146307642,11.8463123753,11.8518976062,11.9690754781,12.0359803561,12.3554258905,12.4382151744,12.4611731623,12.7633685239,12.8369346057,12.8807436366,13.134367723,12.7778239802,12.9767406693,12.8126542465,13.1167191239,13.084315796,13.1050807775,12.971973557,12.7799660999,12.4843908761,12.7519581813,12.7184594107,12.8090240834,13.1332112667,13.5006852899,13.7698718063
gasPrice-117,9.02,9.0244463127,9.2194960601,9.2706528956,9.6310470624,9.6902467717,9.6469095289,9.7012174424,9.8051971258,9.9150715956,9.7139589624,9.9076294208,9.8579654716,9.9125670932,10.0475524108,9.9633070899,10.0250664583,10.3615981513,10.3969084449,10.6292902789,10.6062350751,10.4277504535,10.7232310808,10.9681361234,11.0954505089,11.4101418824,11.5081322044,11.3991546284,11.9060380902,11.9567722223,12.3304632178,12.3467265688,12.1902333002,12.5348699659,12.3569409288,12.4548621388,12.8548684591,13.1895389355,13.2666417052,13.6595142489,13.8765299866,13.7729824794,13.6511643895,13.3482869867,13.4399951397,13.4473542068,13.2708609284,13.2737100781,13.3362299507,13.8176344613
