,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
coalPrice-79,3.6,3.5348231596,3.6082082277,3.6794694312,3.8009524773,3.9170711989,3.9156742631,4.0633684172,4.0160419115,3.9164138575,3.8101352735,3.9778690137,3.9140411955,3.8867540302,3.961028762,4.0331478824,4.0625091848,4.1197932989,4.1676131452,4.2979558666,4.4332131247,4.4969020532,4.5487295016,4.6519624737,4.6420870937,4.807484557,4.8215063222,4.8264856205,5.0151333633,5.0517008201,5.1190209095,5.2991624907,5.4128954342,5.5048519879,5.5679682196,5.4577741936,5.3567549404,5.3734189265,5.5885797355,5.6568249708,5.7810724389,5.9100432494,6.1252995463,6.1739259821,6.1708730808,6.0569345973,6.2263951431,6.1797668339,6.4352035397,6.4914928539
coalPrice-80,3.6,3.5178072611,3.5650457203,3.536562945,3.6592934859,3.6795204273,3.6921719247,3.7168560075,3.8133282317,3.8837273598,4.0301988583,4.0649723017,4.2252673167,4.2186308527,4.2667581895,4.2481773997,4.3354121723,4.3252547828,4.4320835628,4.5898224392,4.5025805363,4.5919781629,4.7708664892,4.8253381886,4.9811464107,5.0855696304,5.2305145234,5.2166474185,5.3095234518,5.276185695,5.3491812894,5.3654390812,5.5037352289,5.5412033713,5.4794145089,5.4046446267,5.6210553946,5.6823957346,5.5443335242,5.4043193321,5.3797475491,5.4902428155,5.6060472641,5.5554667498,5.7383626868,5.8035707789,6.061137731,5.9646014026,6.0870389921,6.2135077712
coalPrice-81,3.6,3.6114954377,3.6807772193,3.7585654551,3.8569526449,3.8873538449,3.9422833494,3.9769048415,3.9575014605,3.9910845705,3.9554240513,3.9240777906,3.9911536646,4.0072447083,3.9616438293,3.9671610088,4.01443463,4.0650175711,4.0505850941,4.0642182908,4.0833015514,4.2068412879,4.2325081135,4.229552617,4.1777892689,4.1747857117,4.2806382589,4.3879176566,4.3151024345,4.2476592157,4.2260310569,4.2909297243,4.3937024344,4.3518095717,4.4149571564,4.5379238151,4.5856772274,4.610799573,4.691252606,4.6570427935,4.7480089446,4.8416541263,4.7457960266,4.9300796451,4.9098396849,4.8142607993,4.8123407343,4.7923010725,4.8467675048,4.7948329782
coalPrice-82,3.6,3.6506629762,3.6901947515,3.8078795185,3.9712695873,4.1467564242,4.2966275498,4.3630876515,4.5288605315,4.4609547861,4.5798716102,4.6337808627,4.6475352468,4.8233709394,4.9832125577,5.0759556999,5.0072233743,4.9675733224,5.096702414,5.2593819479,5.4884677667,5.5587120733,5.5940177458,5.5315225697,5.5182058359,5.4760841022,5.4733692204,5.6245717054,5.4768018293,5.5697292698,5.7351596869,5.9251294617,6.1182351514,6.1247449587,6.2154346473,6.2819332678,6.3982431518,6.5586639922,6.4512320947,6.5333697889,6.4920578122,6.5720571965,6.5508663837,6.5316633378,6.5588466486,6.6315478755,6.8419773649,7.1052810616,7.0706269959,7.0004470104
coalPrice-83,3.6,3.621441613,3.7220614478,3.7400020626,3.7274190481,3.7741358937,3.9401731107,4.0247859823,4.0973625276,4.1136652018,4.0556196585,4.0176371041,4.0374253913,4.061523664,4.1124327402,4.033253197,4.0922871144,4.1199950623,4.2424108519,4.2111394564,4.2557550253,4.398619863,4.5245924287,4.6448100913,4.6780742855,4.7841466592,4.8795397251,4.9967970318,5.1819262099,5.1680474372,5.1440664223,5.2413233428,5.2483077812,5.4018096679,5.5824537281,5.5680374178,5.5024059681,5.4647265818,5.4764649755,5.5349549585,5.5765645895,5.5894085848,5.6361787522,5.7068335636,5.8231869622,6.0883578884,6.2778788922,6.1935181961,6.2869499029,6.3755513799
coalPrice-84,3.6,3.504610448,3.5755522759,3.6658156121,3.6550464162,3.7192392359,3.7861363279,3.8188164088,3.8062089787,3.8449702586,3.9657527065,4.1085743596,4.2920176488,4.2869903331,4.314438405,4.4562030988,4.4366433659,4.3713750438,4.4400159711,4.3739467478,4.4331294656,4.4437535765,4.4787758651,4.5198018348,4.6767417654,4.6048860381,4.6877646801,4.7129437978,4.7842401939,5.0196485165,5.1267588388,5.1496620096,5.0847144127,5.0672267495,5.1935475417,5.3833773614,5.3535072582,5.2782415938,5.5147022386,5.391053916,5.4418330336,5.5972792004,5.6959724979,5.9041920411,5.8360671046,5.9620717784,6.1267292704,6.2516511169,6.3611708282,6.3799626124
coalPrice-85,3.6,3.5745103937,3.5512546269,3.5909273579,3.7037971696,3.8152290985,3.8569015965,3.846273748,3.9751252342,3.9998595418,3.9887106842,4.1495958348,4.0665397229,4.1601342482,4.0500811535,4.1194475796,4.1835316056,4.2407099568,4.2748531834,4.3364844162,4.5423594649,4.5274092497,4.5793665377,4.5393585753,4.6989511307,4.8528390347,4.9632346522,4.9356901122,5.0101260963,4.9896329218,4.9480566995,5.0363756856,5.0460476234,5.0818677491,5.1223664046,5.2514361069,5.4416913358,5.7029062517,5.8083766936,5.8612728999,6.0339929085,6.0952524271,5.9682401407,6.0799641149,6.1401375407,6.0900068359,6.2417001827,6.3649422517,6.4470983241,6.2783451898
coalPrice-86,3.6,3.6224835741,3.7063468782,3.6869217417,3.7315781794,3.7458778038,3.7994056613,3.8122309553,3.7954624211,3.8983403957,3.8830168021,3.9309844722,3.8489248875,3.8828079417,3.9943369743,3.9715342125,4.0555315232,4.1921421295,4.2222250245,4.2977507862,4.2899938549,4.2721739034,4.2460744432,4.3142550199,4.366202376,4.3969381616,4.4380549781,4.5309304804,4.4911512241,4.5377890959,4.6744962238,4.5926325884,4.7097910991,4.8027804752,4.832029443,5.020655766,5.131788611,5.285016342,5.1792805282,5.0839608931,5.1385405765,5.1415834838,5.045177682,5.1269393897,5.2457179283,5.334331716,5.3285408481,5.4568958883,5.4483639111,5.5734871546
coalPrice-87,3.6,3.5601525057,3.5513890671,3.7049930365,3.6743143693,3.7832216571,3.8324996623,3.8602082105,3.9859823935,3.9126570279,3.9572249309,3.904851742,3.9901800716,4.0202114742,4.0267273208,4.0805775705,4.1353475289,4.1204180257,4.210207219,4.1902123732,4.2842852706,4.4510011775,4.503591004,4.712143219,4.7102667884,4.8357900143,4.7620896935,4.8588713121,4.8699550223,4.9164226357,5.0362003152,5.1915949323,5.2536917564,5.2853431975,5.4216661802,5.4338798258,5.5837357592,5.5377903975,5.584186433,5.6240623541,5.7859512746,5.857325082,5.8331867662,6.0547038855,6.094574832,6.308600366,6.2779332828,6.3260983995,6.3932484398,6.4437998515
coalPrice-88,3.6,3.6675244687,3.8319502954,3.8720870518,3.9005004684,3.9742392458,3.9752850764,3.9617802035,3.869131432,4.0100830365,3.9972824611,4.1606420217,4.3094852187,4.2409714536,4.2027253238,4.2446804058,4.2612668934,4.2168172407,4.2306251551,4.170369191,4.1207482986,4.1228041976,4.0779478824,4.1701585748,4.2236722069,4.1503358703,4.3057387696,4.430947832,4.513908499,4.6439877461,4.7479315934,4.6238802092,4.6881185026,4.6935351177,4.8468663504,4.8572544084,4.9991332036,5.0330149512,5.112798331,5.2118587772,5.2170970005,5.2030843265,5.2310750453,5.1805671796,5.3746825523,5.4554258992,5.6596677972,5.7783321427,5.8267209173,6.033076032
coalPrice-89,3.6,3.6445429663,3.6676933856,3.5936859195,3.6119319792,3.6145636406,3.6398278632,3.6809597044,3.589366805,3.7052216628,3.6741270245,3.8216533191,3.8255438746,3.9006668247,3.9380824055,3.9549762087,3.9863847607,3.9991629104,4.0298593904,3.992217147,4.01676425,4.1316429725,4.1620685262,4.146098693,4.2220597249,4.1988282995,4.1901132241,4.2613830618,4.3382199335,4.4860944949,4.5231556251,4.5325208431,4.6602623019,4.6908631887,4.7293589424,4.7680241729,4.8437611134,4.8145911957,4.7445365649,4.6921767365,4.8075189413,4.7018030026,4.6549742815,4.7891632969,4.8215418983,4.9398435699,5.0537725547,5.1038392291,5.0899952235,5.0199385778
coalPrice-90,3.6,3.6961309838,3.5936462729,3.5528785358,3.4943093398,3.5463165177,3.4528092534,3.4560083646,3.5019292337,3.5648389177,3.6603606547,3.6827458337,3.7515371545,3.9182449033,3.9538433647,4.013519325,4.0306420855,3.9998106035,3.9771632693,3.9280790462,3.9151906867,3.957416341,3.9985271239,4.0403569453,4.1475537635,4.1266136611,4.2260690328,4.4048791052,4.5098744255,4.5885964403,4.5639214571,4.6555788138,4.8229193213,4.8351556517,4.8078413171,4.8504622905,4.8709891258,4.9963973783,4.9011494238,4.924415622,4.9412230721,4.9900542112,5.1399668312,5.2826100318,5.3102696451,5.3257812495,5.4463025234,5.4518137959,5.667548576,5.7656728251
coalPrice-91,3.6,3.5833779854,3.6782042025,3.6983699294,3.730111216,3.7085405095,3.8555056342,3.9627136638,4.0454674215,4.1029948749,4.1021372549,4.1899804132,4.246275754,4.4148777065,4.4714060637,4.5192182802,4.4549333465,4.4388301699,4.5344293599,4.7022559329,4.8270391193,4.8421654964,4.7606062938,4.7407927553,4.7769475591,4.9573607419,4.9760978111,5.0712868949,5.0216533894,5.1204102677,5.1051572543,5.2037518921,5.328889227,5.3514948631,5.584459573,5.4489948514,5.5557395557,5.552526024,5.4527061989,5.4695754681,5.5169642998,5.6273163788,5.8253743589,5.8566326568,5.9020554719,6.1133976362,6.3168905092,6.3689135701,6.4951067702,6.4165058359
coalPrice-92,3.6,3.5407666618,3.6802850403,3.7630632546,3.7710583868,3.8994753623,3.9625559164,4.0190776673,4.1102257673,4.0428825095,4.0264231412,4.0673646831,4.1803122968,4.1836288547,4.0637475964,4.1240240106,4.0556104122,3.9942931157,4.1546753838,4.250229708,4.1786252078,4.286335525,4.3766318087,4.2752053563,4.36802604,4.4559056667,4.6206572994,4.6261864486,4.662298076,4.8535258813,4.8904829963,4.9181668385,5.1156333671,5.2078770023,5.3889962937,5.5678182782,5.7472421921,5.972889173,6.0083991854,6.0565868368,6.1594485886,6.3004709261,6.4540186281,6.6524142073,6.4703286981,6.5341159581,6.5738762148,6.7215891772,7.0193056113,6.9380111308
coalPrice-93,3.6,3.6731654355,3.742230868,3.7370474147,3.8461124752,3.9185184375,4.0089302797,4.1690533571,4.29043243,4.4247689668,4.4899342797,4.5990862415,4.6907648111,4.8634934109,4.7949869332,4.7750740141,4.8603430358,5.0067540467,5.0664286803,5.1235730366,5.1096249985,5.0824634426,5.2372063716,5.233687555,5.2151313473,5.3116666992,5.3629725239,5.489419271,5.7569253572,5.6661414138,5.702430026,5.8420861981,5.9403733705,5.9769002826,6.062898937,6.0364959781,5.9904124853,6.0825753407,6.0628497719,6.0328861124,6.0861225322,6.0099936209,5.8994288667,5.9794841111,5.9330249657,6.1294555378,6.0678705635,6.1464929954,6.2107355366,6.2163284394
coalPrice-94,3.6,3.669826506,3.7238996453,3.7422357382,3.7554269532,3.824778074,3.996954795,3.9713786583,4.1317764623,4.280840459,4.3901458431,4.4698437055,4.5162233175,4.5816284757,4.5257956481,4.5364038663,4.71181638,4.8873688299,4.835883007,4.9000806692,4.9413551504,5.0878843511,5.1183373799,5.2056395465,5.2211201339,5.3118021361,5.3138284742,5.3865921679,5.5049154799,5.6055734169,5.6601631544,5.7696563399,5.7624686541,5.9156437598,5.9220823805,5.9553708298,6.1269186283,6.2464243482,6.3886484886,6.328946752,6.4091410283,6.5565749279,6.6961887772,6.8135425526,7.0229276301,7.0282006467,7.1928595525,7.1035239204,7.2234939609,7.366081301
coalPrice-95,3.6,3.6608777148,3.7007836331,3.7607314767,3.7421137315,3.6547769936,3.7278309276,3.7917382563,3.7581738347,3.7771410906,3.8204454809,3.9657816088,3.925817966,3.9872871526,3.9566916197,4.0232525391,4.0333349777,4.081668555,4.1811619105,4.121963812,4.1597250094,4.2707438092,4.2408734965,4.1380843867,4.1888535552,4.1757331401,4.1993001581,4.1203871616,4.1929149175,4.2176925706,4.3313625571,4.388583852,4.4228145889,4.5271292405,4.6540069449,4.7589025591,4.8020180906,4.8431382186,4.8623003362,4.9613231513,5.187043717,5.1160349165,5.2880846875,5.3762907956,5.2497088246,5.3731765299,5.592284812,5.6348708816,5.7654247237,5.949676909
coalPrice-96,3.6,3.6713624431,3.6730878028,3.6638068266,3.7475130456,3.7819470051,3.8359131244,3.8836076015,3.9512224376,4.001567964,4.1677221515,4.1384395141,4.0968010693,4.0813739106,4.0975035384,4.0640943285,4.018856369,4.1111978648,4.2471769655,4.2225453293,4.241630724,4.2376196315,4.2656023233,4.3829283874,4.3660880379,4.3703284142,4.3661272698,4.3936550477,4.4613789557,4.4305129275,4.4155365003,4.5629750825,4.7239875039,4.8573558482,4.9424377273,4.9836934337,5.1191239985,5.108527252,5.1302024551,5.1875711051,5.2868510067,5.2841710144,5.3917085931,5.3662172116,5.4482376466,5.5122106248,5.6725177353,5.8393262997,5.689321639,5.7275899592
coalPrice-97,3.6,3.5294591045,3.5478715866,3.6765651442,3.7893969683,3.8137210768,3.8306918405,3.7395426788,3.7925912724,3.7938293209,3.7893198849,3.9694353609,3.9702246582,3.9747908768,3.9736150626,3.9004014261,3.9426672918,3.9989093941,3.9487915923,3.9285301231,3.8997289916,3.9914968418,4.1126792309,4.2345144647,4.3067833428,4.2675746513,4.3889799762,4.4758711922,4.6134923686,4.6840734565,4.6512782531,4.8116947489,4.9181696343,5.0276074354,5.1778902057,5.1238919751,5.1680829988,5.1090022521,5.0466296108,5.0143300107,5.0325533184,5.1283230434,5.2713585882,5.4452139817,5.5738752932,5.6001748991,5.7439540002,5.7993825238,5.8433005034,6.0140961741
coalPrice-98,3.6,3.594140914,3.5998890762,3.5871352356,3.6037744553,3.6406675898,3.6878448883,3.721215689,3.7662062839,3.8627703745,3.8176866026,3.7267178422,3.7659982295,3.9185902964,4.0688190651,4.1478255286,4.2920303959,4.3834706643,4.4077967529,4.3918618181,4.3908772775,4.4820409691,4.4789381185,4.5601258608,4.6872316069,4.7055444734,4.755277329,4.8482781175,4.9981733277,5.1165746033,5.1063642888,5.0974826574,5.1021923115,5.0269369513,5.0977284401,5.0845045875,5.2345772122,5.2894263676,5.359193691,5.3998267734,5.4687515326,5.5597637709,5.6537520827,5.8244258669,6.0503915266,6.0183077791,5.8914895055,6.0767411111,6.1761113407,6.3391480024
coalPrice-99,3.6,3.6778252606,3.6465859073,3.723587842,3.798068447,3.7880353723,3.7118810886,3.6790255939,3.6641491075,3.8040444488,3.8711131288,3.9155575695,3.8980161406,3.9093191284,3.9481935884,3.9671066674,3.947949808,4.0619228163,4.1266007592,4.1190676811,4.0683021677,4.1697017697,4.1414937552,4.1249731987,4.2391946933,4.2879302617,4.2771061596,4.3494295915,4.3723946777,4.4002045025,4.3556635908,4.4389515353,4.5977493619,4.6229228105,4.7005994521,4.6988956085,4.7418951499,4.7180543715,4.696940497,4.7512911265,4.6562923375,4.6466862831,4.6106430942,4.7324706046,4.8370706426,4.7805921232,4.7342369582,4.7994810656,4.7751290429,4.8294963733
coalPrice-100,3.6,3.6325109122,3.6573624535,3.6754571316,3.8265083656,3.9381691606,3.969158142,4.0173522273,4.0805652138,4.1412662612,4.1706945321,4.2801717335,4.3691727537,4.3569299091,4.2480914531,4.3571577405,4.5380310477,4.6106673026,4.6092966127,4.6474622263,4.7238023058,4.6178755877,4.6898946137,4.7992055512,4.8816110457,5.0858060748,5.0222724137,5.1874769624,5.2351707648,5.3304964492,5.4027053295,5.5215512541,5.5695212245,5.554605171,5.7436339924,6.0158256524,5.9651499229,5.9173303059,5.9884917259,6.1473465464,6.1980480381,6.2259089437,6.2386658223,6.2217550189,6.2404577906,6.0562234771,6.0183656668,6.09234019,6.1448407905,6.1675534702
coalPrice-101,3.6,3.5761608089,3.5886604298,3.6528643979,3.6864735812,3.7052994987,3.7259073073,3.729800915,3.8440611043,4.0163596837,3.970742144,3.973456203,3.9403716711,4.0893460477,4.1783887334,4.1742312247,4.1208361281,4.2303725726,4.2878779869,4.2492631334,4.2726223438,4.3399959033,4.405844847,4.4519172228,4.558164531,4.6472475352,4.7311716979,4.7402699613,4.8584357796,4.9158056949,5.0283757745,4.9828062138,5.0795022917,5.1016863074,5.0927593011,5.2071296596,5.2230981907,5.3303581647,5.3866743586,5.4806003204,5.5745331501,5.8008991345,5.9180149714,5.9925899826,5.9477942987,6.1378314967,6.2055486676,6.2271312233,6.4126538222,6.4063767095
coalPrice-102,3.6,3.6382215634,3.7657666325,3.8224328924,3.8211355375,3.8443754841,3.9334697018,3.9775059874,3.9811592813,4.0232392377,4.1511669761,4.1016473172,4.0628259477,4.1967683678,4.1777155363,4.086546509,4.2695590615,4.2998498796,4.3908489922,4.3439907929,4.4543596168,4.4030780341,4.5447665844,4.5432978731,4.6291957235,4.6670946843,4.8300221799,4.9505386581,4.989753873,5.0109475846,5.053830842,5.0318057342,5.0393458597,5.0941781379,5.2381005794,5.4210314593,5.3335846998,5.2976153415,5.3660576444,5.416051927,5.4077046584,5.3596251874,5.5318446178,5.5817353472,5.6498971098,5.5998091054,5.7409302895,5.7669047938,5.8217781479,6.0574303619
coalPrice-103,3.6,3.6920135835,3.7496313402,3.8145238129,3.8805106091,3.8593490644,3.9620217321,3.9067339256,3.950192913,4.0308172074,4.0396388211,4.0335142594,4.1638649968,4.2115342124,4.2277040374,4.172989035,4.241315588,4.2108011891,4.3410638898,4.5173723535,4.6342785569,4.5872583775,4.4963873742,4.4147858054,4.5053846601,4.4584919568,4.485408427,4.6133054691,4.6037633881,4.77870193,4.6945067049,4.8533168172,4.9294622928,4.9461399766,4.9588979586,5.084465589,5.2936829488,5.2706058362,5.1534451541,5.179945421,5.1308693968,5.1815046867,5.277131537,5.3119850047,5.410686197,5.4909285054,5.4503048822,5.5545297143,5.6944766425,5.8015823603
coalPrice-104,3.6,3.5908461767,3.7353578532,3.7523387137,3.9163110981,3.8379437988,3.7670613327,3.8851521716,3.8152450568,3.9611762103,3.9981009723,4.0901595342,4.0314204071,4.0803035819,4.1374547065,4.1128513311,4.1882154003,4.1245555968,4.1179523174,4.1000004983,4.2906200574,4.2306595574,4.2647674901,4.2339671708,4.3461004553,4.4211623694,4.6391380796,4.5938251312,4.6979475769,4.7606619614,4.7930427786,4.9098098673,4.7771497572,4.9241702332,4.9399463404,4.9908861337,5.1619704876,5.2103495787,5.3181435405,5.5453529508,5.5661980373,5.66743251,5.8512270369,5.8472046856,5.9620960024,5.8729497544,5.9442478293,5.8578796925,6.0160706563,6.1641391946
coalPrice-105,3.6,3.6833957491,3.7164203679,3.8939858561,3.926310704,4.0555630213,4.0189069132,4.0261525056,4.0679758823,4.0995339023,4.1646561108,4.2647263587,4.3229511243,4.3739148012,4.4684572099,4.4645178102,4.5138291508,4.6439567087,4.6675801524,4.8024016974,4.9282819082,5.0475008609,5.0563214977,4.9561164762,4.9754304316,5.0307727742,5.1511684429,5.1934288223,5.2504704649,5.2946706823,5.2670051162,5.3119530138,5.2679185591,5.2758829393,5.1556806662,5.3150724662,5.4645468086,5.617200183,5.7219494244,5.6847152892,5.7466527191,5.9032827863,5.9557455239,6.2292899546,6.3102264082,6.3211619711,6.2605993396,6.1208489748,6.08499301,6.133334947
coalPrice-106,3.6,3.6464908089,3.6689810188,3.6658025734,3.7180234085,3.8433231304,3.844190116,3.8520134081,3.8353193326,3.9938178014,4.0197889824,3.956461341,3.9793642026,4.1304220411,4.1392310035,4.2437578546,4.2530152494,4.3943384902,4.287181793,4.3313451711,4.206948853,4.3807206923,4.4573976916,4.6019817783,4.6344693102,4.6010405396,4.5005336828,4.6745969932,4.8103608995,4.8230676564,4.8186493929,4.8252420087,4.9016348992,4.9233632772,5.0316110579,4.9823067467,4.9726058675,5.0699835947,5.2714964547,5.4718820408,5.510705443,5.6789060448,5.6093249018,5.6681918493,5.6434677347,5.663542067,5.8337628217,6.0095478555,6.0570453957,6.0894525239
coalPrice-107,3.6,3.6386257384,3.5661003397,3.6506170791,3.6898348747,3.7460670775,3.8310655611,3.8420142042,3.8665716192,3.9308399178,3.9351241879,3.9087461992,4.0399976818,4.1629007476,4.1688512036,4.267885436,4.2089389973,4.3654479961,4.4818109906,4.6616566434,4.8017230543,4.8226832401,4.8891956937,4.8991106895,4.9330602824,4.9248144755,4.9859732863,4.964956128,4.8929580878,4.9694449181,5.0599438593,5.1056838721,5.259463608,5.1887062536,5.3346537923,5.476773179,5.5283978901,5.5754926885,5.5839293462,5.6510954677,5.6398741332,5.7232856499,5.6130562677,5.5975609775,5.7343346197,5.730896983,5.6877491016,5.6780538289,5.7829009035,5.8302086801
coalPrice-108,3.6,3.6156841921,3.761531088,3.720310043,3.8692248158,3.9762275599,4.0361949226,4.0778519456,4.1129819988,4.1627692215,4.1360660239,4.1650765702,4.2967220905,4.2271267539,4.2349041244,4.3512361248,4.4809795976,4.5269478417,4.7185294571,4.7919600818,4.8335964942,4.8888562436,4.9469010365,4.8091861381,4.9306899603,4.8316230991,4.9343374949,5.0133794397,4.9716808386,5.0186816969,4.9262120163,5.0513813067,5.1473264234,5.2425731332,5.3538104478,5.4133457129,5.6584715082,5.7708041232,5.8632589004,5.8705516789,6.0894817083,5.9504976647,5.9613983962,5.9071153064,5.9303763911,5.8513701645,5.9298560649,6.0442034727,6.2765222102,6.3788396022
coalPrice-109,3.6,3.5984866808,3.5625451987,3.6540726537,3.6486735047,3.7131068327,3.7098622909,3.7055474978,3.7859654526,3.8189672376,3.8696976962,3.9500927674,4.0227329905,3.9994312914,4.0917428218,4.2595401556,4.3865589914,4.4581269747,4.4847033678,4.5266603289,4.530635369,4.639262608,4.7641773713,4.8497083134,4.8133731557,4.9591375069,4.9345909784,4.8631499834,4.8630946301,4.9278023235,4.9629382236,4.9317886439,4.9278060388,4.9166162425,4.9745938997,4.9608567473,4.9777922515,4.9508913026,4.8933296321,4.9063289505,4.7869855263,4.9607797663,5.10438548,5.2309186602,5.1975582595,5.309515318,5.3337918383,5.4875916309,5.4473987896,5.3137646132
coalPrice-110,3.6,3.6341665215,3.598727858,3.5882921582,3.6545049796,3.7113685761,3.7454733333,3.7502371591,3.8378388522,3.9812144836,4.113281278,4.0431521941,4.1567214655,4.2230448581,4.2162733687,4.3354251717,4.271773887,4.2554116576,4.2613556508,4.3877294548,4.4490025605,4.4404601341,4.5676596862,4.580482218,4.572066582,4.5665637112,4.5330122288,4.6783067545,4.6917993575,4.8511196865,4.8890407753,4.7796233956,4.7916830587,4.9229620576,4.9197733472,4.9737416359,5.0576077247,5.2182507248,5.4053855328,5.4481857686,5.5057911817,5.6045141295,5.6222421618,5.7824395952,6.0280308523,6.2006342974,6.3777584808,6.2880254885,6.5119940856,6.6306521172
coalPrice-111,3.6,3.5804935272,3.6992753609,3.7372220455,3.8155770933,3.8827683106,3.8277363649,3.8729022614,3.8883763482,4.04076031,4.0325773518,3.9749282168,4.126522887,4.0301104932,3.9953632462,4.0000653519,4.0241487162,4.0294755049,3.993921777,3.9536459642,4.0956827429,4.1165100043,4.140688957,4.1353205013,4.1119408283,4.202841577,4.1969129459,4.3185790952,4.4875693448,4.4990785194,4.4584534361,4.4847933561,4.4959327049,4.6005039863,4.613003697,4.614914687,4.6892947996,4.6926838921,4.6959653116,4.7873056245,4.8448152603,4.8711980133,5.0679308503,5.2576554458,5.1271272645,5.2572159313,5.3194801029,5.4580435543,5.4103747695,5.5936567267
coalPrice-112,3.6,3.6766906589,3.6109808752,3.7144315537,3.7358365034,3.7410182922,3.665497509,3.7031146794,3.7582985301,3.7974372228,3.8421751987,3.9463145801,4.0095922491,4.1053157586,4.2048901168,4.2257188499,4.2294473792,4.4004813326,4.4727329607,4.4580936067,4.5651331886,4.743104873,4.8874649083,5.0047242007,5.0324959298,5.1952555169,5.1650672285,5.0608475178,5.2124584198,5.141027951,5.26969106,5.3545235381,5.5284966535,5.5122293376,5.5576703584,5.6233649965,5.5056734688,5.6861545247,5.6336400183,5.8060138683,6.0014898883,5.9266683144,5.9627590175,6.1067552926,6.1697358076,6.1743022888,6.3036260632,6.404829135,6.5000495416,6.4128106351
coalPrice-113,3.6,3.6539610566,3.6528991047,3.6008425785,3.6621681821,3.7869906423,3.8169704069,3.8623373671,3.91073127,3.8667436259,3.9220857975,3.8436352715,3.8742860197,3.9728851483,3.9879580985,4.1240226112,4.1742934292,4.2176929251,4.2252790079,4.1309594107,4.1363969229,4.2451484915,4.2057894009,4.1128615951,4.0895603678,4.1658502413,4.249993755,4.206068764,4.3521282088,4.4229350922,4.4459109127,4.4948127497,4.5262038037,4.6406588342,4.6346046482,4.6890680698,4.8154034795,4.8091091423,4.9724364961,4.901213417,5.073565655,5.1660857062,5.2723751617,5.2422688546,5.1768956453,5.2522370123,5.2913259116,5.3028596132,5.4637257605,5.5927500657
coalPrice-114,3.6,3.6366553236,3.6665142138,3.791931584,3.9154422217,3.9605340073,3.8625840268,3.7726303806,3.7839092977,3.8811721161,3.992658551,3.9538499072,3.9862089921,4.093839694,4.1353097278,4.1877823747,4.2447291471,4.2171806983,4.1847240739,4.3182433394,4.3910978767,4.4868522716,4.4781047307,4.5192062646,4.7269358453,4.7622621847,4.8338132944,4.9622801487,5.0588997925,5.1066562974,5.1854400195,5.2212918341,5.3514706909,5.4585953899,5.6198945345,5.5200762036,5.4170042697,5.4023166759,5.5886834224,5.7261879248,5.8105986508,5.9166729183,5.9813985569,6.0498841228,5.9516908018,5.9620280742,5.9385216157,6.1058149753,6.270969479,6.4340374416
coalPrice-115,3.6,3.6879992255,3.6112234099,3.6284150613,3.6032720302,3.5867107368,3.6462414311,3.6883306497,3.8182314959,3.848283749,4.0214919208,4.0405960632,4.027393057,4.1356623284,4.2030110275,4.2346050901,4.3565042828,4.4418875312,4.5643300203,4.6774602147,4.7072391177,4.597692216,4.6428171324,4.7506924439,4.9087313684,4.8216226727,4.7656837519,4.7979807219,4.9386933448,4.9931428245,5.0832601707,5.099154833,5.0757221019,5.1091900695,5.2104867916,5.2582018746,5.4295111819,5.6800340966,5.7831550812,5.8651764771,5.9045268234,5.929434215,5.8547950623,5.8268198667,6.0442182593,6.0575758527,6.1155348264,5.9917579709,6.056875653,6.1481451416
coalPrice-116,3.6,3.6932707766,3.768028251,3.7841632782,3.8357463502,3.9325457394,4.0581441518,4.0900271078,4.0697828327,4.1827442806,4.2367759123,4.4093662886,4.4531636678,4.3957196471,4.4171708726,4.3571502269,4.342778247,4.4085250683,4.4778969594,4.529241881,4.508472118,4.5232765932,4.5093445764,4.4680114436,4.5882382299,4.6496486327,4.7722223809,4.7752935815,4.8189490366,4.8406056993,4.8451649029,4.8231669168,4.8858309087,5.0646395288,5.091933978,5.2800020091,5.2876728588,5.2440574842,5.3281442228,5.3691050619,5.3408596119,5.3982076403,5.5279027064,5.4999778373,5.6748972454,5.7670406677,5.9894016458,6.153122512,6.1566262956,6.2061471754
coalPrice-117,3.6,3.5759505407,3.568076228,3.704783285,3.7780015406,3.8065495949,3.9308301678,3.9121112848,3.9534439886,3.9233069808,3.9350293897,4.0927120754,4.0447305767,4.1496445229,4.1101110548,4.1734674843,4.1192980275,4.0163429615,3.9906542843,4.0142310779,4.1522131486,4.1877700661,4.245094589,4.2553974366,4.2547712528,4.2738023822,4.3399822575,4.3566356059,4.4261483615,4.4985981389,4.5083716323,4.6521946829,4.7297549841,4.8446452886,4.9287811972,5.0006441194,5.0338233828,5.0524358056,5.0531606782,5.2299257521,5.1593096754,5.0153421011,5.1049491015,5.1541636672,5.14995728,5.2591218392,5.313449528,5.3807012561,5.4840301661,5.4690619611
